alpha,beta,p_stay_noreward,p_stay_reward
0.19744094,-0.029957215,0.54920051,0.54177333
0.2765431,-0.093112154,0.56869852,0.54572959
0.29660777,-0.088252568,0.57361305,0.55190117
0.065554794,0.25446598,0.51638283,0.57932932
0.046564245,0.20539317,0.51163896,0.56265823
0.20568235,0.1507381,0.55124007,0.58817365
0.18452975,0.14444723,0.54600198,0.58151044
0.17420966,0.12928087,0.5434426,0.57529558
0.11131249,0.14500394,0.52779942,0.56373057
0.16933659,0.15665609,0.54223328,0.58078402
0.21942959,-0.013163553,0.55463834,0.55138446
0.21942959,-0.013163553,0.55463834,0.55138446
0.17510614,0.17225657,0.54366502,0.5859779
0.054883709,0.22157359,0.51371748,0.56867747
0.15226905,0.098279288,0.53799388,0.56231146
0.18105894,0.008933353,0.54514148,0.54735571
0.29799456,-0.10194775,0.5739522,0.54885533
0.21891516,-0.049079175,0.55451127,0.54235723
0.18300979,0.065599844,0.54562518,0.56183425
0.18150521,0.038898476,0.54525214,0.55487894
0.24922211,-0.050557938,0.56198503,0.54950334
0.14329515,0.13596365,0.53576261,0.5693645
0.17333087,0.078350789,0.54322455,0.56259037
0.19681109,0.10751858,0.54904456,0.5755006
0.19412719,0.10624254,0.54837996,0.5745329
0.2034535,0.081682909,0.55068865,0.57080503
0.17877535,-0.023354779,0.54457518,0.53877712
0.14856499,-0.012835068,0.53707309,0.53388048
0.17514457,-0.11851873,0.54367455,0.51415268
0.18568533,-0.091225191,0.54628841,0.52359749
0.21128677,-0.052981673,0.55262606,0.53949383
0.24202384,-0.006523508,0.56021233,0.55860448
0.089744789,0.1089042,0.52242115,0.54949958
0.10309537,0.058908988,0.52575104,0.54041274
0.096919551,0.062905,0.52421094,0.5398713
0.13479631,0.21814096,0.53364814,0.58732968
0.2094785,-0.079361559,0.55217896,0.53248342
0.31103584,-0.056789143,0.57713808,0.56322148
0.13050364,0.086152758,0.53257968,0.55395322
0.13529628,0.16385673,0.53377257,0.57423545
0.12671287,0.099470857,0.5316359,0.55630609
0.18996284,0.061504378,0.54734841,0.5625376
0.15366555,0.1873215,0.53834097,0.58443027
0.17013814,0.015443398,0.54243223,0.54626269
0.24375398,0.015198665,0.56063855,0.56437881
0.20486191,0.024556354,0.55103711,0.55710432
0.18868397,0.038160966,0.54703154,0.55646929
0.2614322,0.01399888,0.56498833,0.56842574
0.08207596,0.055789372,0.52050748,0.53441185
0.067968542,0.17286832,0.5169856,0.55991987
0.067968542,0.17286832,0.5169856,0.55991987
0.060136358,0.17594234,0.51502956,0.55874708
0.17905527,0.054816599,0.5446446,0.55820292
0.17642522,0.1166436,0.54399226,0.57274726
0.18759759,0.13262356,0.54676234,0.57937815
0.12618252,0.095160312,0.53150384,0.55511089
0.16704957,0.10029385,0.54166555,0.5664406
0.21111226,0.12402291,0.55258292,0.58300832
0.1883562,3.6410246e-6,0.54695032,0.54695122
0.10155611,0.12728277,0.52536723,0.55696136
0.1269902,0.18385797,0.53170495,0.57709228
0.17819438,0.054970969,0.54443109,0.55802868
0.19662296,0.053665562,0.54899798,0.56224751
0.16699815,0.15333965,0.54165278,0.57940658
0.16783282,0.19593366,0.54185999,0.58995189
0.33284415,-0.007649875,0.58245124,0.58058961
0.23295021,-0.019135647,0.55797561,0.55325092
0.22657155,-0.01488902,0.55640181,0.5527239
0.22086723,-0.013592394,0.55499343,0.55163398
0.24645882,-0.031443556,0.56130471,0.55354768
0.22344252,-0.050947007,0.55562937,0.54301727
0.18926976,0.014182995,0.54717669,0.55068846
0.2434046,0.022892959,0.56055249,0.56618374
0.26467017,-0.074460079,0.56578397,0.54740967
0.20618419,0.012855235,0.55136421,0.55454196
0.083666652,0.19387892,0.52090447,0.56894438
0.11160156,0.11085488,0.52787147,0.55538589
0.073593115,0.16023691,0.51838998,0.5581926
0.097742931,0.22522504,0.5244163,0.5800474
0.22668085,-0.010781174,0.55642879,0.55376623
0.22668085,-0.010781174,0.55642879,0.55376623
0.22318032,-0.028181903,0.55556463,0.54859572
0.2190176,-0.061345792,0.55453657,0.53933649
0.22186808,0.034301141,0.5552406,0.56369437
0.21213682,-0.01593816,0.55283621,0.54889293
0.24759911,-0.13631233,0.56158547,0.52779302
0.32310502,-0.10634599,0.58008078,0.55397857
0.20992553,-0.067423514,0.5522895,0.53556534
0.26451249,-0.086356248,0.56574524,0.54442163
0.25466614,-0.12018249,0.56332466,0.53357033
0.2388976,0.023174919,0.55944196,0.5651457
0.21588621,0.062133071,0.5537629,0.56906056
0.22145146,0.069367561,0.55513772,0.57219663
0.19163131,0.12185454,0.54776175,0.57773589
0.19693379,0.044522818,0.54907494,0.56007258
0.20537816,0.089501353,0.55116482,0.5731903
0.17439323,-0.10246304,0.54348815,0.5179748
0.2421112,-0.054925507,0.56023385,0.54666026
0.24951819,-0.019827957,0.56205791,0.55717143
0.33570927,-0.12234664,0.58314788,0.55313922
0.18396706,0.063631614,0.54586249,0.56158536
0.19908825,0.031880027,0.54960831,0.55748674
0.24754708,-0.063873562,0.56157266,0.54578972
0.2963137,-0.029681402,0.57354112,0.56626595
0.14442422,0.02103365,0.53604343,0.54127036
0.31357737,-0.010326239,0.57775822,0.57523709
0.15266073,0.032419899,0.53809123,0.54613853
0.20627518,0.033509676,0.55138672,0.55966063
0.16091921,0.13398097,0.54014321,0.57319535
0.1517172,0.087552182,0.53785671,0.55953359
0.13958984,0.10667749,0.5348409,0.56125755
0.13115164,0.077458184,0.53274099,0.55196414
0.13115164,0.077458184,0.53274099,0.55196414
0.1420982,0.058418846,0.5354649,0.54996197
0.12036868,0.0094119326,0.53005589,0.53239969
0.23328316,0.09054345,0.55805773,0.58025654
0.34549451,-0.22535671,0.58552458,0.52999838
0.39539725,-0.1318517,0.5975813,0.56550767
0.25123165,-0.046554271,0.56247963,0.55099146
0.18723062,0.112428,0.5466714,0.57435906
0.19194463,0.2178327,0.54783937,0.60103449
0.24073902,0.026220803,0.55989576,0.56634639
0.17186326,0.052034003,0.54286037,0.55574165
0.16361263,0.010376377000000001,0.54081215,0.54338785
0.17523181,0.062898471,0.5436962,0.55925284
0.19349831,-0.052130651,0.5482242,0.53528317
0.19497171,0.068257861,0.5485891,0.56543002
0.19497171,0.068257861,0.5485891,0.56543002
0.23414557,-0.067552372,0.55827042,0.54155224
0.21041322,0.019612825,0.55241008,0.55725428
0.11745589,0.13658545,0.52933026,0.56317096
0.16124262,0.13581753,0.54022354,0.57372369
0.24691784,0.056369177,0.56141773,0.57524586
0.22092192,-0.013443102,0.55500694,0.55168443
0.1851994,-0.01432855,0.54616797,0.54261408
0.13290192,-0.0047861429,0.53317666,0.53198521
0.1410944,0.10742906,0.5352152,0.56181304
0.17703937,-0.018885834,0.5441446,0.53945618
0.30857731,-0.023875171,0.57653796,0.57069864
0.19625079,-0.037139992,0.54890583,0.53969399
0.24834708,-0.004617807,0.56176962,0.56063246
0.15389933,-0.0035212708,0.53839907,0.53752383
0.11142363,-0.0068232206,0.52782712,0.52612629
0.18988193,-0.0041288159,0.54732836,0.54630521
0.13376292,0.1887035,0.53339096,0.57992522
0.18344231,0.010248631,0.54573241,0.54827192
0.20516654,0.15110229,0.55111247,0.58813692
0.17671453,-0.037827906,0.54406402,0.53466595
0.22989655,0.032603637,0.55722233,0.56525079
0.2156345,-0.044365934,0.5537007,0.54271278
0.19425497,0.037512785,0.5484116,0.55768396
0.17651985,-0.045183385,0.54401573,0.532787
0.2670539,-0.082760041,0.5663695,0.5459435
0.2829509,-0.092259895,0.57026953,0.54752881
0.13287136,0.13993189,0.53316906,0.56778097
0.23848094,0.10285466,0.55933927,0.58451492
0.19480512,0.11931942,0.54854785,0.57789169
0.24489409,0.18578641,0.56091937,0.60603615
0.24406669,0.20479618,0.56071558,0.61036884
0.19067091,0.19104807,0.54752383,0.59428763
0.21593627,0.067495815,0.55377527,0.57038744
0.19510851,-0.010073997,0.54862298,0.5461271
0.23227671,0.052219568,0.5578095,0.5706482
0.23339439,0.0067411614,0.55808516,0.55974705
0.12661099,0.19877979,0.53161053,0.58063746
0.16058114,0.15112748,0.54005924,0.57730226
0.16058114,0.15112748,0.54005924,0.57730226
0.1455353,0.11808756,0.53631974,0.56552666
0.10627033,0.18259721,0.52654261,0.57171887
0.11412143,0.17243473,0.52849943,0.57115282
0.20538163,-0.0017711194,0.55116568,0.5507275
0.17635337,0.10378063,0.54397443,0.56957908
0.079301062,0.22463771,0.51981488,0.5754051
0.10831805,0.18652538,0.52705307,0.57318147
0.10422841,0.013204031,0.52603354,0.52932442
0.13181711,0.058757681,0.53290664,0.54750002
0.21025025,0.02741953,0.55236979,0.55913932
0.145085,0.13658249,0.53620776,0.56995498
0.12342117,0.18055907,0.53081619,0.57541523000000006
0.10561633,0.11463208,0.52637957,0.55484059
0.10561633,0.11463208,0.52637957,0.55484059
0.18381727,-0.034420218,0.54582536,0.53727995
0.13511752,0.056670687,0.53372808,0.54780062
0.2247795,0.072369817,0.55595946,0.5737455
0.28983445,-0.056788793,0.5719556,0.55799915
0.22849204,-0.068439592,0.55687578,0.53992791
0.21959287,0.071542942,0.55467867,0.57227418
0.11755614,0.031095773,0.52935524,0.5370947
0.11755614,0.031095773,0.52935524,0.5370947
0.24228391,0.081771332,0.56027641,0.58031223
0.24449454,0.076810727,0.56082096,0.57964232
0.18353522,-0.027501142,0.54575544,0.53892957
0.17204547,0.087856056,0.54290559,0.56461208
0.17042791,0.096204979,0.54250415,0.5662661
0.21467002,-0.097360525,0.55346235,0.52929379
0.078640112,0.30620159,0.5196499,0.59504033
0.08046205,0.25455644,0.52010467,0.58297995
0.069484072,0.28054235,0.51736403,0.58662399
0.1088741,0.069880766,0.52719167,0.5445701
0.18883042,0.042957245,0.54706783,0.55768887
0.091589488,0.06777587,0.52288138,0.53975723
0.27930958,0.054470535,0.56937695,0.58267885
0.18198291,0.013135765,0.54537058,0.5486255
0.16323453,0.015701098,0.54071826,0.54461493
0.19836361,0.1129526,0.54942893,0.5772065
0.19793276,0.027082488,0.54932227,0.55601766
0.19793276,0.027082488,0.54932227,0.55601766
0.29448943,-0.042157587,0.57309486,0.56275036
0.27957916,-0.036610272,0.56944305,0.56044516
0.23846984,-0.048387404,0.55933653,0.54737804
0.23464577,-0.060761678,0.55839376,0.54336182
0.19819188,0.068621231,0.54938642,0.56631036
0.15846022,0.034793071,0.53953237,0.54816352
0.14708196,0.027960069,0.53670434,0.54364911
0.12161176,0.1090876,0.53036553,0.5574204
0.15698971,0.017184953,0.53916702,0.54343392
0.22590323,-0.072311993,0.55623685,0.5383225
0.22953444,-0.045067272,0.55713299,0.54598646
0.22248667,-0.058148868,0.55539336,0.54099224
0.24004899,0.048397521,0.55972572,0.57161577
0.15437922,0.024211146,0.53851834,0.5445293
0.19128864,0.16536892,0.54767687,0.58823109
0.068141432,0.1466836,0.51702877,0.55350066
0.22817552,0.049889257,0.55679767,0.56907172
0.17254223,-0.0015891957,0.54302886,0.54263448
0.18895403,0.11491955,0.54709846,0.57538917
0.22216347,-0.063201621,0.55531355,0.53965699
0.22351974,-0.074834006,0.55564844,0.53710310000000006
0.24132021,-0.11427411,0.56003897,0.53171887
0.24703985,-0.097600474,0.56144777,0.53729047
0.13844027,0.086730073,0.53455489,0.55605594
0.1303291,0.13534904,0.53253623,0.56603159
0.23903878,-0.023546057,0.55947676,0.55366567
0.27222133,0.022797063,0.56763816,0.57322427
0.16466992,0.0078275514,0.54107471,0.54301775
0.24887521,0.0090017093,0.56189963,0.56411432
0.25794614,-0.074491185,0.56413134,0.54573554
0.2349329,0.028029644,0.55846457,0.56536441
0.23626418,0.096060496,0.55879281,0.5823249
0.26019264,-0.012130211,0.56468365,0.56169954
0.2199004,-0.021446166,0.55475463,0.54945136000000006
0.21775025,-0.007615153,0.55422348,0.55234131
0.28579892,-0.059015021,0.57096733,0.55645422
0.22135934,-0.079237884,0.55511497,0.53547068
0.16039841,0.059821752,0.54001385,0.55483361
0.15556729,0.047623437,0.53881358,0.55062363
0.20647055,0.051579719,0.55143504,0.56415694
0.11942924,0.068730673,0.52982187,0.54690168
0.28718529,-0.030313657,0.57130691,0.56386712
0.13237566,0.080144833,0.53304567,0.55293105
0.21548498,0.10546774,0.55366375,0.57955642
0.18940924,0.050758449,0.54721125,0.55975497
0.12482449,0.24605972,0.53116567,0.59167262
0.13411889,-0.0064271965,0.53347955,0.53187962
0.17245076,0.022725483,0.54300616,0.54863975
0.20855857,0.033029227,0.55195147,0.5601049
0.20522449,2.5101556e-4,0.55112681,0.5511889
0.17636819,0.16469023,0.54397811,0.5844476
0.13720452,0.06275671,0.53424742,0.5498244
0.30485149,-0.0673821,0.57562807,0.55908993
0.33821033,-0.12316496,0.58375573,0.55355512
0.14953591,0.11340947999999999,0.53731447,0.5653602
0.20653379,0.07501136,0.55145069,0.569925
0.19305652,0.14080957,0.54811478,0.58269976
0.25793729,-0.11271691,0.56412917,0.53624143
0.25793729,-0.11271691,0.56412917,0.53624143
0.28862026,-0.051013352,0.57165832,0.55912383
0.25022144,-0.11734101,0.562231,0.53317131
0.2522397,-0.10946964000000001,0.56272769,0.53563201
0.23516755,0.012467186,0.55852243,0.56159424
0.20573705,0.01569069,0.5512536,0.55513186
0.20622774,0.013984483,0.55137498,0.55483165
0.20724591,0.099088981,0.55162683,0.5759904
0.16841077,0.017696394,0.54200346,0.54639296
0.17796487,0.038561535,0.54437416,0.5539211
0.14269527,0.18555455,0.53561341,0.58133347
0.11391338,0.074090046,0.52844759,0.54686291
0.080792146,0.21868752,0.52018706,0.57431531
0.069679017,0.19242919,0.51741271,0.56515447
0.18780583,0.068316551,0.54681394,0.56368285
0.13782587,0.15874689,0.53440203,0.57360449
0.21793428,0.028928218,0.55426895,0.56140411
0.2111737,0.023597833,0.55259811,0.55842478
0.21688623,0.075275595,0.55401001,0.5725253
0.28805407,-0.11640438,0.57151967,0.54280737
0.11549432,0.15507542,0.52884153,0.56723277
0.20092443,0.1009207,0.5500628,0.57489351
0.22935603,0.042413803,0.55708897,0.56752734
0.26703467,-0.061531474,0.56636478,0.55119575
0.18071587,0.0025223453,0.54505641,0.54568181
0.26469586,-0.089748553,0.56579029,0.54362562
0.13171419,0.092438996,0.53288102,0.55580483
0.13892045,0.22434144,0.53467436,0.58982982
0.08551043,0.057349779,0.52136459,0.53565443
0.22958937,7.1013649e-4,0.55714654,0.55732175
0.19988987,0.029134677,0.54980674,0.55700717
0.16861284000000001,0.10629933,0.54205362,0.56829844
0.16111645,0.10905387,0.54019221,0.56713472
0.21024158,0.034558319,0.55236764,0.56089617
0.22982995,0.0282421,0.5572059,0.5641623
0.2829701,0.0082763262,0.57027423,0.57230125
0.18585066,0.030309513,0.54632939,0.5538306
0.091507268,0.13848597,0.52286087,0.55724619
0.13323143,0.20023979,0.53325867,0.58260374
0.12314157,0.22250451,0.53074655,0.58556137
0.18399623,-0.03213916,0.54586972,0.53789148
0.062335179,5.324205e-4,0.51557875,0.51571173
0.20836172,0.07291857,0.55190279,0.56986008
0.23415354,0.083335629,0.55827238,0.57871222
0.11167486,0.060175611,0.52788974,0.5428572
0.11245762,0.055622079,0.52808481,0.54192128
0.12005118,0.073641525,0.5299768,0.54827235
0.17070887,0.1059302,0.54257388,0.56872205
0.128803,0.064837918,0.53215631,0.54825953
0.128803,0.064837918,0.53215631,0.54825953
0.040904034,0.2013921,0.51022458,0.56027942
0.032543876,0.2003589,0.50813525,0.55796392
0.19767689,0.14941688,0.54925892,0.58591265
0.21749578,-0.042923561,0.55416061,0.54353256
0.22570833,0.055776551,0.55618874,0.56991023
0.21573977,0.025677223,0.55372672,0.56006281
0.22700232,-0.0913595,0.55650813,0.53385881
0.2611827,-0.064273219,0.564927,0.54906892
0.23558407,0.014448442,0.55862513,0.5621845
0.2651134,-0.0060948296,0.56589286,0.56439502
0.24599681,-0.15039795,0.56119093,0.52388153
0.27722052,-0.10383648,0.56886467,0.54323775
0.28390316,-0.11891668,0.57050287,0.54115331
0.2922924,-0.064944935,0.57255726,0.55659331
0.26245571,-0.094938105,0.56523986,0.54178174
0.17004232,0.017477014,0.54240844,0.54674294
0.060666153,0.2024307,0.51516189,0.56539741
0.11701543,0.2779939,0.52922052,0.59748801
0.11701543,0.2779939,0.52922052,0.59748801
0.10887063,0.025371858,0.5271908,0.53351031
0.20969001,0.08824246,0.55223126,0.57393702
0.18184005,0.12908116,0.54533516,0.5771101
0.19499833,-0.1059227,0.54859569,0.52225419
0.25672405,-0.037032016,0.56383082,0.55470317
0.1367244,0.09234413,0.53412795,0.55701803
0.11072372,0.072100862,0.52765268,0.54557926
0.23709977,-0.051750207,0.55899881,0.54620519
0.23745733,-0.084041238,0.55908695,0.53827897
0.33672873,-0.08073457,0.58339567,0.56365131
0.25702269,-0.10555396,0.56390426,0.53779495
0.25702269,-0.10555396,0.56390426,0.53779495
0.23498031,0.063704265,0.55847626,0.57412092
0.21180647,0.1187383,0.55275454,0.58189192
0.23890998,0.10958277,0.55944501,0.58625203
0.17135349,0.05529605,0.54273386,0.55642106
0.17135349,0.05529605,0.54273386,0.55642106
0.17666939,0.096369214,0.54405282,0.56783872
0.21914348,-0.010632583,0.55456767,0.55193968
0.11457284,0.15325624,0.52861192,0.56655987
0.1002899,0.050523465,0.52505148,0.53763204
0.28763025,0.13384524,0.57141588,0.60383627
0.25152609,0.0019475929,0.56255209,0.56303131
0.20164319,-0.019800466,0.55024068,0.54533582
0.24187006,-0.016212708,0.56017445,0.55617616
0.22516477,0.043279848,0.55605456,0.56671102
0.19945584,-0.005780395,0.5496993,0.54826808
0.20682288,-0.022474727,0.55152219,0.54595696
0.22348413,-0.018961033,0.55563965,0.55095329
0.22998887,0.078871993,0.55724511,0.57660719
0.22581511,-0.14596047,0.5562151,0.51995306
0.24412153,0.028754243,0.56072908,0.56779877
0.25983133,-0.049275133,0.56459483,0.55244543
0.25983133,-0.049275133,0.56459483,0.55244543
0.29016444,-0.042686946,0.57203639,0.56155553
0.27559772,-0.085265543,0.56846662,0.54743992
0.24673558,-0.03659604,0.56137285,0.55234241
0.15676545,0.072327593,0.5391113,0.55702408
0.18738168,0.079043925,0.54670883,0.56621519
0.11861973,0.095363237,0.52962021,0.55329255
0.19459308,0.16398779,0.54849534,0.58869686
0.15019968,0.0012744054,0.53747949,0.53779628
0.18595503,0.029317574,0.54635526,0.55361127
0.16293159,0.092418477,0.54064303,0.56349289
0.061208037,0.13703019,0.51529723,0.54939789000000006
0.25558774,0.051616874,0.56355135,0.57620279
0.19807902,-0.068181899,0.54935848,0.53242869
0.30710071,0.032064783,0.57617742,0.5839878
0.2925617,-0.06075729,0.57262316,0.557693
0.28008455,-0.060336951,0.56956695,0.55471689
0.23870903,-0.016159099,0.55939549,0.55540898
0.22424948,0.011944982,0.55582861,0.55877562
0.16828579,0.050192864,0.54197244,0.55440343
0.32569249,-0.13296575,0.58071093,0.5480331
0.22257339,-0.041854145,0.55541477,0.54505725
0.21056859,0.0028326849,0.5524485,0.55314877
0.17543689,-0.0035453437,0.54374707,0.54286739
0.25831216,0.015881482,0.56422134,0.56812215
0.288606,-0.047178076,0.57165483,0.56006551
0.23964694,-0.060761919,0.55962664,0.54460238
0.25706025,-0.012274563,0.5639135,0.56089267
0.31850069,-0.044624363,0.57895881,0.56804429
0.31850069,-0.044624363,0.57895881,0.56804429
0.23541265,-0.16805536,0.55858286,0.51683296
0.34620567,0.004056932,0.58569716,0.58668126
0.30516977,-0.047479456,0.57570582,0.56406844
0.32798589,-0.015512486,0.58126923,0.57748888
0.078754221,0.036632434,0.51967839,0.5288147
0.33706779,0.027417698,0.58347808,0.59012581
0.27603987,-0.091461072,0.56857508,0.54601413
0.12169211,0.17282828,0.53038554,0.57310244
0.27934483,-0.034888397,0.56938559,0.56081157
0.17657516,0.03355762,0.54402945,0.55234074
0.23615883,-0.029432252,0.55876684,0.55149837
0.20693344,0.058460885,0.55154954,0.56596187
0.26801114,0.10974733,0.56660458,0.59333236
0.16725634,-0.1752374,0.54171688,0.49800475
0.20713927,-0.12566058,0.55160045,0.52035841
0.22986868,-0.057825468,0.55721545,0.54290503
0.29036496,-0.084124267,0.57208548,0.55137819
0.3022209,-0.10058081,0.57498534,0.55023991
0.21865794,0.056083805,0.55444772,0.56825662
0.017296482,0.24516918,0.50432401,0.56524231
0.0086753419,0.13937967,0.50216882,0.53694629
0.16983372,0.094170068,0.54235667,0.56562025
0.21970651,-0.055112922,0.55470674,0.54105575
0.17377801,0.056984895,0.5433355,0.55743607
0.16235725,0.12345144,0.54050039,0.57096972
0.12101114,-0.011796971,0.53021592,0.52727644
0.15354201,0.021623514,0.53831027,0.54367975
0.28868225,-0.024289239,0.5716735,0.56571588
0.23329934,-0.077467981,0.55806172,0.53887919
0.21957656,-0.12836806,0.55467464,0.52278633
0.24238138,0.043913936,0.56030042,0.57108892
0.27227805,-0.052650988,0.56765208,0.55468712
0.28980982,3.2146383e-4,0.57194957,0.57202827
0.28980982,3.2146383e-4,0.57194957,0.57202827
0.21107442,-0.018923353,0.55257356,0.54789051
0.2193232,-0.0072537153,0.55461206,0.55281956
0.2522576,-0.045546045,0.56273209,0.55149466
0.20225326,0.021542336,0.55039165,0.55571655
0.12106874,0.15985429,0.53023027,0.5697725
0.20828003,0.011854383,0.55188258,0.55481243
0.13603498,0.099222004,0.5339564,0.55854448
0.17783435,0.074013346,0.54434179,0.56263123
0.13411048,0.090589242,0.53347746,0.55593976
0.22783142,-0.014136872,0.55671275,0.55322126
0.12624094,0.17509547,0.53151839,0.57476918
0.26976963,-0.089296263,0.56703635,0.54499628
0.25654288,0.023733461,0.56378627,0.56961397
0.25709721,-0.067091392,0.56392259,0.54735906
0.27196882,-0.12590095,0.56757618,0.53645218
0.35933752,-0.20780172,0.58888006,0.53781162
0.094533434,0.15243778,0.52361577,0.56143087
0.09498932,0.14821701,0.52372949,0.56050365
0.091465526,0.1682495,0.52285045,0.56456624
0.18625492,0.10097327,0.54642958,0.57131741
0.1359565,0.081555174,0.53393687,0.55416454
0.068404218,0.18228424,0.51709439,0.56234595
0.10925218,0.31135209,0.52728591,0.60362784
0.09995225,0.34395249,0.52496728,0.60918906
0.24910192,-0.0057996485,0.56195544,0.56052728
0.17106651,0.02493069,0.54266264,0.54884304
0.076555957,0.18858187,0.51912965,0.56589886
0.20501856,0.022231269,0.55107586,0.55656922
0.15517669,0.19285804,0.53871651,0.58614093
0.046884688,0.24365731,0.51171903,0.57212882
0.10290404,0.065507766,0.52570333,0.54200372
0.23333242,3.4780507e-4,0.55806988,0.55815566
0.16910516,0.068152726,0.54217583,0.55903779
0.2243603,0.0036939851,0.55585597,0.55676775
0.17150874,0.045378929,0.54277239,0.55401036
0.25365991,0.049237352,0.56307712,0.57515062
0.23784433,0.031861675,0.55918235,0.56702073
0.2223211,-0.047272849,0.55535247,0.54365066
0.23617537,-0.10906359,0.55877092,0.53173523
0.20178394,0.096613772,0.55027551,0.57405078
0.21397349,-0.022000138,0.5532902,0.54784648
0.31470332,-0.13752131,0.57803287,0.54417998
0.274339,-0.098798181,0.56815781,0.54377286
0.080384384,0.23664985,0.52008528,0.5786013
0.098251895,0.16765734,0.52454323,0.56608835
0.1104783,0.12829211,0.52759152,0.55941061
0.15646004,0.16888991,0.53903541,0.58062752
0.12977673,0.083137569,0.53239872,0.5530284
0.185737,0.13035077,0.54630122,0.57837052
0.1450092,0.20128331,0.53618891,0.58571823
0.1450092,0.20128331,0.53618891,0.58571823
0.15133707,0.20166079,0.53776222,0.58734436
0.14447519,-0.050333955,0.5360561,0.52351794
0.20984472,0.0053886563,0.55226951,0.55360158
0.29523524,-0.047639985,0.57327732,0.56158452
0.28304505,-0.15394114,0.5702926,0.53223122
0.33430676,-0.15005672,0.58280691,0.54593264
0.1886728,0.025155389,0.54702878,0.55325429
0.2129661,-0.070495569,0.5530412,0.53555751
0.13148937,0.13713822,0.53282506,0.56675595
0.11129075,0.048583615,0.52779401,0.53988368
0.17545531,0.045170234,0.54375165,0.55493374
0.12322021,0.078232053,0.53076613,0.55019343
0.048713606,0.071978878,0.51217599,0.53013655
0.19297648,0.12612616,0.54809496,0.57910554
0.23747007,0.12282001,0.55909009,0.58911065
0.24529717,-0.05462599,0.56101864,0.5475239
0.11204858,0.12855801,0.52798287,0.55986313
0.19597008,0.045612679,0.54883633,0.56010366
0.23263838,-0.027403897,0.5578987,0.55112928
0.25977459,0.037213687,0.56458088,0.57370611
0.18033661,0.013486479,0.54496237,0.54830464
0.11657737,0.12740971,0.52911138,0.56069597
0.09234966,0.2466794,0.52307102,0.58395465
0.093412164,0.21906639,0.52333607,0.57749013
0.052086839,0.22153678,0.51301877,0.56798228
0.16758954,0.17844322,0.5417996,0.5856552
0.12235275,0.16426072,0.53055008,0.57116685
0.20764372,-0.01876908,0.55172522,0.54707879
0.24560683,0.065558891,0.5610949,0.57716977
0.18666806,0.058509004,0.54653198,0.56098906
0.19043104,0.033952993,0.54746441,0.55586183
0.14653751,-0.0075885543,0.53656896,0.53468146
0.32131199,-0.044041256,0.57964396,0.56887698
0.14102047,0.092787246,0.53519681,0.5581871
0.11962794,0.064361486,0.52987137,0.54586803
0.099775558,0.15083805,0.52492322,0.56232753
0.1350944,0.10107647,0.53372233,0.55876981
0.15512673,0.075257692,0.5387041,0.5573427
0.060907421,0.27237592,0.51522215,0.58255805
0.04900174,0.27429098,0.51224798,0.5801265
0.25203555,-0.052051303,0.56267745,0.5498301
0.22037847,-0.015417365,0.55487272,0.55106165
0.23541765,-0.07086221,0.55858409,0.54104628
0.1448718,0.14744596,0.53615474,0.57256346
0.090656961,0.15139239,0.52264873,0.56021862
0.20220583,0.01894019,0.55037992,0.55506228
0.21667937,0.088820371,0.55395889,0.57578642
0.16417412,0.18788791,0.54095159,0.58711753
0.23028313,-0.070930182,0.55731771,0.53975415
0.15305195,0.18706287,0.53818847,0.58421841
0.18876884,0.057753413,0.54705257,0.56132033
0.22981273,7.0540654e-4,0.55720165,0.55737569
0.24004808,0.057414613,0.5597255,0.57382213
0.25287889,0.052154102,0.56288497,0.57567241
0.073034081,0.12906511,0.51825041,0.55035353
0.08972478,0.12592299,0.52241616,0.55370398
0.10510512,0.23662718,0.52625212,0.58461126
0.16540846,0.055442239,0.54125809,0.55498935
0.21244581,0.046482555,0.55291259,0.56437284
0.13785326,0.14006405,0.53440884,0.56903555
0.16657831,0.078536346,0.54154855,0.56097369
0.16195551,0.034427769,0.54040061,0.54893864
0.085341495,0.1897377,0.52132243,0.56833941
0.090234741,0.20394042,0.52254339,0.57301797
0.094564848,0.096595493,0.52362361,0.54764509
0.15330522,0.014381357,0.53825142,0.54182369
0.25346631,-0.025231733,0.56302949,0.55681224
0.25275306,-0.032253015,0.56285401,0.55490274
0.17265555,-0.10631191,0.54305698,0.51657983
0.12348651,0.16162155,0.53083246,0.57079809
0.17856578,0.037556815,0.5445232,0.55382132
0.17213647,0.044782651,0.54292817,0.55401813
0.11747905,0.14332279,0.52933603,0.56483339
0.1447247,0.1296544,0.53611815,0.56816765
0.20983793,0.14186714,0.55226784,0.58703099
0.20500248,0.045566691,0.55107188,0.56231659
0.17082068,0.074967575,0.54260163,0.56113958
0.2383823,-0.014897679,0.55931495,0.55563977
0.2383823,-0.014897679,0.55931495,0.55563977
0.27682902,-0.097334866,0.56876864,0.54475345
0.23306725,-0.066047632,0.55800448,0.54165811
0.23792731,0.011272041,0.5592028,0.56197942
0.095214342,0.26479976,0.52378562,0.58904385
0.12904345,0.080305527,0.53221617,0.55214693
0.1099841,0.16327938,0.52746834,0.56789391
0.050332248,0.20463923,0.51258041,0.56339977
0.14388663,0.1109136,0.53590973,0.56335765
0.18464888,0.10702942,0.54603151,0.57240696
0.15884002,-0.069770942,0.53962672,0.52225256
