mu_alpha,mu_beta,mu_kappa,mu_decay,sigma_alpha,sigma_beta,sigma_kappa,sigma_decay
1.4040727,-0.34322133,0.037703723,0.66075086,2.3747738,1.3290453,0.45530331,3.3228966
1.3987936,0.042293149,-0.075356511,0.29259552,2.347266,1.5509169,0.59901638,3.7262966
1.6110666,-0.16810023,-0.056164374,-1.0574461,2.1771587,0.8396631,0.52625293,3.5478025
1.2839091,-0.37789166,-0.078391603,-1.2410651,1.8181705,1.1116339,0.49156305,3.6126331
1.2743598,-0.11364108,-0.028576851,-0.83818613,1.640454,0.89578799,0.4412019,4.0695234
2.5145329,-0.28762182,-0.023752593,-1.3460539,3.0160529,0.88720076,0.50016161,3.6172235
-0.52442755,0.016505351,-0.19475707,0.43994747,3.6961809,0.7575228,0.51400024,2.800175
-1.2889527,0.26554364,-0.082438428,0.23722707,3.0285895,0.80755029,0.69477003,3.1836432
-0.04645843,-0.11885094,0.069942444,-0.17339413,2.1883439,0.82093127,0.59441001,1.9042571
0.35223029,-0.50039595,0.058927457,-0.75551768,2.6661542,0.90363604,0.60426627,2.6142646
2.3329957,-0.45635665,-0.028438606,-0.39547609,1.9953019,1.1416186,0.62805122,3.0585762
1.4851375,0.0041702008,0.01652864,0.62404231,2.5723372,0.96466429,0.56225781,2.8398379
0.003671304,-0.088014995,0.11537894,0.11715626,2.7037663,0.99984828,0.67086889,3.0100154
-0.56615047,0.36048237,-0.06215403,1.324884,2.8984789,0.70425179,0.61459801,2.68565
0.69859568,0.15701719,-0.0083244809,1.2038116,1.5607929,0.86148146,0.715538,2.6236533
2.4343181,-0.5778144,0.099788964,0.065770835,3.1906134,1.3304728,0.75541224,4.5516689
4.3925243,-0.37136137,0.026950906,0.10022273,3.0260591,1.2194859,0.75658895,2.5384056
4.9219051,-0.75387407,-0.015517812,-1.6173885,3.1726713,0.76939341000000006,0.78616294,2.7163751
4.3881024,-0.53193548,0.057215081,-0.69817524,4.2570324,0.85143125,0.75167352,2.5244579
2.145149,-0.43616498,0.085461778,-0.25978153,2.4506611,0.6116488,0.70485171,3.3999869
0.60925248,-0.68537086,0.17159876,-0.3567308,3.7347111,1.5611157,0.62254217,4.1951017
-0.0068376622,0.1645639,0.050176656,-0.84872104,2.8773189,1.2047956,0.69303908,2.7848438
-0.68529942,0.171189,0.18554593,-0.90348592,2.820731,0.89687293,0.58700048,4.2942517
0.53083319,-0.30591889,0.072382509,-0.555846,2.3681366,0.94128501,0.6248891,3.5797007
0.67920872,0.0023916007,0.016580935,0.12486402,2.8021003,1.1376909,0.57431335,3.1648872
0.98647291,-0.13933841,0.062052853,1.2346534,3.3648243,0.91595777,0.44909874,3.6119823
-0.44068304,0.034616896,0.21620703,0.32513119,1.7700878,0.55896871,0.61958635,3.0883651
-0.06006732,0.262841,0.067907772,0.80088648,4.1852231,0.5410992,0.59924406,3.3535358
-0.21164609,0.055321675,0.14457339,1.1967351,3.4689809,0.7531442,0.49185255,2.9463683
-0.22319601,-0.14721896,0.053258526,2.1411387,2.8003867,1.1340366,0.76222858,3.0677995
-0.7640628,0.28719742,-0.094121097,0.48390303,2.5875932,1.4761946,0.58571824,2.5375237
0.25115046,0.28039644,0.087104382,-0.60714409,1.8841765,1.0006755,0.49600613,3.2904807
0.9404752,-0.4136163,-0.010184506,0.013085659,1.577347,1.3710529,0.38928962,2.3824022
0.82251282,-0.34372879,-0.052717905,-0.045434086,2.1865414,1.2210418,0.46764171,2.7149048
0.33633331,0.14445835,0.046710804,1.011835,2.7093902,0.57531363,0.51497523,2.2604289
0.079858877,0.031747282,0.20640492,0.78478141,2.0815232,0.68211174,0.60692662,3.0459555
-0.66581209,-0.4873752,0.12942562,0.20714068,2.6295484,1.0401175,0.53429336,2.9723662
0.26415386,0.24245184,0.34614744,-0.073715188,3.917691,0.76462498,1.3175215,4.8457498
-1.1937008,0.072135007,0.37346316,-0.71937453,2.7211625,1.2159495,0.96435365,3.9896918
-0.9011669,0.027260262,0.22070103,0.08204738,2.3931835,0.43023088,0.69790486,3.1979364
-1.2703548,0.073726714,0.42392154,-0.12397828,3.9767606,1.2104733,0.64862432,3.9301926
0.76795313,0.22600523,0.44451775,0.45493739,2.7986805,0.61723265,0.62888597,2.7219085
-0.68785893,-0.23879507,0.46239291,0.33996759,2.0175175,1.5884039,0.76779293,3.6643905
1.9714407,-0.071271684,0.45582617,-0.75547891,3.7374771,0.93423985,0.79620271,3.0662113
0.80225009,-0.40932231,0.37522142000000003,-0.45699314,5.2588413,1.647403,0.88181462,3.0023384
1.2902695,0.27222166,0.19644653,-1.4036044,4.1877076,0.63918905,0.58866101,3.5991697
2.5641233,0.25398465,0.19490392,-0.55588631,4.2811161,0.8028126,0.60444886,3.9398395
-1.6887307,0.58940064,0.110369,-0.413631,3.0626749,0.58413557,0.60852436,4.9134738
-0.4801779,0.22883081,-0.015943407,1.117334,3.9238631,0.68945879,0.61153247,4.759159
1.0380792,-0.10457409,0.054142525,0.61851563,3.0847376,0.52235578,0.55922554,2.9416792
0.17908726,-0.13526865,0.033386014,0.64769549,3.4356992,0.44300723,0.53378727,2.4140162
-1.5638398,0.53592495,0.0015270157,-0.33400017,3.4104471,0.96908832,0.71166538,2.553074
-1.2289135,0.45081397,0.017273416,0.57333269,4.0977156,0.94188117,0.69118507,2.7162342
-0.64767565,-0.0085647217,-0.052421041,-0.59808615,3.6452695,0.784317,0.60530261,2.4115813
2.2115067,-0.039367378,-0.16786732,0.13418978,5.4623037,0.81882758,0.52541641,2.7482279
1.5959989,-0.060909139,-0.23772013,-0.28268686,4.4632645,0.49105914,0.60675472,3.4432131
3.028597,-0.5141841,-0.13631308,-0.91745272,4.8666063,0.76622301,0.67228198,3.5336748
0.49881565,0.24092911,-0.058861068,0.26864055,3.4410061,0.61296914,0.54950668,2.6449614
1.2086024,0.18554015,-0.14608792,0.25864695,7.2563887,1.1460423,0.5274516,3.2920789
1.2487239,0.15396556,-0.15016263999999999,0.49258709,8.1562938,1.1508603,0.57535097,3.6083704
1.0014532,-0.97455035,0.041543299,0.48640691,1.4711035,1.3099057,0.7279274,2.9055911
1.1064101,-0.82422152,-0.042325165,1.2062586,1.4287172,1.4012632,0.81568159,2.4029844
1.5570072,-0.69322211,-0.16823205,0.64570481,1.5640812,1.4423538,0.77377762,2.3103907
3.9678403,-0.80583795,-0.2061183,-0.057034271,3.6395329,1.1387008,0.78053298,3.3350914
1.6143424,-0.90616475,-0.27553867,-0.43863522,1.3427677,1.5898772,0.68011572,3.6264258
2.449907,-0.81450153,-0.013985616,1.4082565,3.600687,1.5823842,0.52610961999999994,3.9821828
0.13013127,-0.77496606,0.12051845,0.31228653,1.134503,1.2699912,0.42620336,2.5355641
1.8730696,-0.18010498,0.19922684,-0.090927715,2.0534621,1.0189968,0.72077278,2.7949774
1.3566619,-0.69315608,0.12017603,0.49794682,2.3822125,1.5604525,0.58112564,3.1815214
1.5313892,-0.53427134,0.16469999,-0.29615418,2.899912,1.7623165,0.59069145,3.3471462
1.8616544,-0.77476151,0.22522905,1.0922189,0.83389609,1.1303359,0.75129508,2.583517
0.2110271,-0.84966801,0.13693638,0.06845062,3.1904602,1.4322746,0.42685292,2.3309092
0.19082635,-0.54767919,0.28195818,0.2729691,3.0323688,1.1055131,0.52235297,2.974244
0.16036084,-0.44088712,0.2125582,0.43423067,2.8150891,1.030482,0.60499478,3.0365726
0.72941705,-0.34187872,0.15254928,1.37118,3.0655768,1.5094211,0.43758494,1.8249366
0.40724211,-0.56824988,0.15081464,0.18390657,3.813408,1.4037825,0.48711833,2.4908496
0.92616404,-0.21009752,0.060122346,-0.16806688,2.9625223,1.8797445,0.53174891,2.7110017
0.1798892,-0.14242179,0.0061884767,1.4599116,2.3550028,0.75851664,0.6861045,2.6913962
1.6237805,-0.34419731,-0.13607353,-0.63757196,2.7287708,0.91773055,0.59240747,4.2970788
-0.32235006,-0.21848,-0.057141668,0.091440886,1.0014554,1.0371679,0.73306515,3.1410808
-0.39964217,-0.3590996,0.0094444123,-0.98657037,3.920197,1.4994256,0.53146743,4.4600132
-0.20491681,-0.19408838,-0.032409918,-0.97265498,4.4476493,1.3310366,0.4770157,4.1858322
0.77056387,-0.28639534,-0.11229978,-1.1424886,2.5726723,1.4561358,0.56717303,4.4839344
0.21952073,-0.36937228,-0.0049798446,0.27626273,1.8612219,0.69909298,0.52746387,1.6931167
0.10187103,-0.36473982,0.041712267,-0.60312471,3.0185859,0.68660544,0.43047972,3.8959789
0.19483503,-0.14799502,-0.010911465,0.54700395,3.1598601,0.8879083,0.48807414,2.0583822
-0.15833591,0.11705387,-0.016354716,0.71849195,2.1061708,0.88299076,0.51029252,1.7976818
-1.9941038,0.54525919,-0.10280049,-0.10825905,3.5479868,0.4875848,0.46597699,3.3938504
0.60751732,-0.070242815,0.0056985384,0.096869832,2.1224527,0.90802887,0.55499761,2.9522706
1.5532892,-0.67285293,-0.040175781,-0.55947253,2.6153132,1.0516389,0.56148925,3.6861977
0.48023551,-0.21479534,-0.21241969,0.20446139,1.7261783,0.93361294,0.54512429,2.8412986
-0.58124122,0.29291259,-0.021296081,-0.14013741,5.1042575,0.63937755,0.70908594,3.0864631
-0.0085595534,0.11301848,-0.15272202000000001,0.090250803,1.8015855,0.49884797,0.61551757,2.9245965
-0.15853516,-0.44388706,-0.18288158,-1.2352029,3.0704037,1.5615992,0.54219258,3.9606291
0.17824583,-0.3753393,-0.093213261,-0.5588147,1.722545,0.96335999,0.46998785,3.0955503
0.85595759,-0.20277534,0.10356688,0.36400736,2.0073585,1.1693441,0.53040144,3.3910169
0.035754922,0.048260417,-0.012785884,0.97222326,1.735443,1.1402886,0.50934292,3.8336924
0.2353011,-0.27183249,0.11632614,0.54909289,2.8315491,1.3612244,0.52307013,2.3010862
-0.4768702,0.12961364,0.29468844,0.86369839,3.5416287,0.59635249,0.62408048,5.1324562
-0.23445685,-0.28707827,0.20328457,2.2443341,3.255908,0.90375007,0.45495414,3.6073676
-0.062050103,0.034948786,0.16343699,1.9944819,2.8718171,1.0958834,0.55794862,3.9652164
0.52419007,0.085450701,-0.072266977,-0.40956767,2.4442016,0.66110517,0.5154318,4.2085054
-0.51449026,0.23072055,0.068937366,-0.60264324,1.3792662,0.87978442,0.47501703,3.0963456
-0.67268836,0.067484309,0.0038389165,-0.49664185,1.3567891,0.76869235,0.5132442,3.785941
0.6288598,0.041545628,0.056091881,-0.35344289,4.0877158,0.91015542,0.48821183,2.262438
0.17878462,0.26703912,0.048004008,0.661509,2.3603712,0.46222998,0.58919818,3.5342849
-0.048854407,0.038646433,0.080169316,0.989792,1.9815326,0.57225873,0.49402369,2.0793914
1.3867646,-0.12377709,0.028046647,0.7698915,6.8094177,0.79845468,0.35618602,3.4945865
0.58994863,-0.081354683,0.055339215,-0.01966365,3.6730056,0.76683723,0.3841508,3.7357402
0.16473937,-0.12754244,-0.094354078,0.32288904,3.2845401,0.84706479,0.43890836,2.1159674
0.69774742,-0.39494506,-0.030908284,0.20917815,4.1770902,1.0999283,0.45019269,3.0713035
0.66306573,-0.25376726,-0.071767752,1.2342777,5.8798073,1.056966,0.42209786,3.1787747
-0.29392473,-0.13438573,-0.0020537571,-0.91504985,4.3802512,1.0031153,0.54042031,4.7763454
0.30886062,0.29249485,-0.051761511,-0.52367338,3.2014009,0.4232625,0.55163884,2.6430552
-0.83089826,0.30918678,0.0079006741,-1.5119921,3.1820734,0.8090582,0.5166286,3.4065601
1.2909937,-0.72956686,0.0021797015,-0.18809067,2.1738482,2.1242851,0.41825903,5.5352707
0.88043811,-0.45606843,0.01711632,-0.1517067,2.1011014,1.7791249,0.4344364,5.6096851
0.21993577,0.028077973,-0.079095123,0.8667224,1.5387386,0.84128597,0.45413257,5.132113
0.56849478,-0.16260545,-0.0087461906,1.8051318,2.5826553,1.1209054,0.38222364,3.714118
-0.40990683,0.2707017,-0.030043884,0.79505811,2.0537833,1.3011367,0.45490997,3.6342169
0.2613284,-0.34938317,0.093020478,1.9790051,3.4168098,1.2546766,0.68031514,3.118814
-0.25876666,-0.55377475,0.14028187,1.4200383,2.3020508,1.2594996,0.69257849,2.6569219
-0.27402458,-0.41606138,0.15040486,1.5506338,2.6098521,1.1752071,0.67238237,2.3539625
-0.55579271,0.074230751,0.070870315,2.0451952,3.0296278,0.87640252,0.53515237,3.5254814
-0.64565509,0.043926925,0.075246789,0.95497949,2.9080147,0.81317666,0.62896657,3.2057162
-0.80336023,-0.028757428,0.11539292,0.9174017,2.8793376,0.73409808,0.61413664,2.364152
0.43361987,-0.54980719,-0.073154088,1.2537615,2.0785848,1.3703077,0.49796161,2.6063362
-0.44379361,-0.28132475,-0.083944006,1.0529105,2.4507089,1.0967068,0.51271293,4.1456109
1.7550436,-0.12324984,-0.039071049,0.89293492,2.9729719,0.69563636,0.52176729,1.9371893
1.1019207,-0.43091079,0.001501722,0.32666703,4.3688361,0.84467072,0.54363296,3.3364935
0.043421248,0.26734778,0.13094442,-0.49427784,1.5808827,0.37790049,0.52483266,3.3645377
-1.2568659,-0.24517296,0.13992881,0.36164795,4.7501787,0.82633717,0.55982694,2.7608078
0.35679005,-0.048702195,0.19561118,2.0152271,2.9693052,0.67773008,0.51231648,3.8923062
-0.78309179,-0.061062742,0.33772696,1.0262879,3.2635556,0.65154494,0.63764258,4.5314449
-1.1409729,-0.027646399,0.22485626,0.170555,3.1087987,1.0102652,0.45021743,2.7221903
-0.79738541,-0.007511569,0.24746854,0.18747332,3.1500271,1.0163661,0.45356823,2.9842451
0.63588014,-0.24156169,0.12765478,-0.41182271,2.7984722,0.62168028,0.60538047,3.3981023
1.7597113,-0.51424161,0.22279288,-0.099169201,3.5040202,0.95972155,0.50979461,2.2677995
-0.53673333,0.16478069,0.14034843,-0.48639143,2.8763174,0.78644121,0.60854206,3.41229
-1.3311538,0.50081249,-0.012479832,0.12800484,3.9922965,0.76296057,0.67956142,2.6967462
-1.3848392,0.33552356,0.092889551,0.10291175,3.6398291,0.55051664,0.74420868,3.6786076
-1.0349643,0.45112135,0.0035788022,-0.8013956,1.8856455,0.73960793,0.76855228,4.3917728
-1.2757904,0.33190711,-0.1219999,0.65835932,3.9889229,0.82201544,0.59134029,2.951918
0.21642495,0.27721338,-0.15331708,1.0497234,3.3887382,1.097713,0.52107636,2.8994588
0.018224068,0.2441206,-0.11764906,0.2334712,2.136769,0.38824029,0.54264806,3.4467229
-2.6947822,0.43258858,-0.16311663,-0.071434646,3.7872597,0.4051286,0.52691012,2.882458
-1.8881842,0.16216038,-0.28072526,-0.1013808,4.3019624,0.41942112,0.59026419,2.8612447
-0.40087162,0.15222845,-0.078381212,0.16581574,2.5931865,0.95352655,0.62931815,2.3267517
-0.059217841,0.042977263,-0.19557144,0.13262012,3.9149168,0.78153302,0.59642532,2.9551003
0.41806501,-0.22353537,-0.22957468,0.95405765,2.1458114,1.2859683,0.66423676,2.8939174
1.0096156,-0.30488876,0.14917837,-0.77446259,3.511146,1.4033882,0.46324196,3.69516
0.8982052,-0.54969726,0.27167082,-0.16907917,3.8314541,1.1679852,0.67676989,3.0222253
0.032440897,-0.2426756,0.12521236,-0.52728339,2.086356,1.3773211,0.63721277,2.8706554
0.42548658,-0.29385441,0.093219778,-0.72441877,2.2012359,0.95732088,0.60958717,2.8309263
0.089910137,-0.11399545,0.092928367,-0.36823032,1.8283532,1.1222679,0.62389292,4.1131949
0.63592772,-0.44453873,0.15544186,-1.0800703,3.7164891,1.0518383,0.54753555,3.6044154
0.4411186,0.064679386,0.13449859,-0.46680616,3.0680053,0.87867977,0.54521816,3.9280308
-0.15514082,-0.1135034,0.14210859,-1.4004473,2.9023003,0.85698444,0.59540178,3.7849464
-1.6026462,-0.28376172,0.13947288,-0.20980835,3.0757606,1.1721861,0.53090064,3.8964772
-0.78234991,0.42313675,0.034328291,-1.3664306,2.0526297,0.99307672,0.52251838,4.6766869
-0.56925554,0.2756693,0.073773092,-0.94963786,3.680368,0.73401994,0.51837278,3.413691
-0.73105195,0.33327871,0.073252182,-1.1553289,3.930218,0.67546386,0.569888,2.9146808
-0.063306,-0.11063553,-0.0069198502,-0.78301373,3.1125123,1.1536108,0.68851561,3.2758277
-1.0855004,0.11513139,0.33866249,-0.043030032,2.4722152,0.81964836,0.89993354,2.3421265
-0.96656048,0.018907021,0.13734912,0.12213349,2.501139,1.1188282,0.95512274,3.1419233
-0.30754901,-0.2674147,-0.062291204,-0.6854257,1.7702645,1.0019633,0.99851637,3.3425617
-2.2681469,0.56159746,0.17555342,-0.44170099,6.9116923,1.1630478,0.69451612,2.690574
0.079196454,0.16643452,0.12115771,-0.198383,2.4328549,1.492388,0.57638327,3.2330003
3.8759449,-0.22525208,-0.10279001,-0.25693434,4.9223237,0.89078255,0.84580026,4.0008819
-0.48607751,-0.48969042,-0.15916586,0.63742681,2.8978761,1.1993369,0.76081581,4.2663591
1.0644242,-0.63340134,0.056947558,1.7152563,2.5146918,1.6369231,0.77378883,2.8322764
-0.52883705,0.43860645,0.24328763,0.17011313,3.0868567,0.63610127,0.62711643,3.1231148
-1.5296664,0.24359567,0.078089387,0.75056437,3.1153742,0.53251484,0.44620355,1.5003716
-1.0891662,0.48940677,0.050266304,-0.88193238,3.2159037,0.52782354,0.50734864,4.8283733
0.26557586,-0.22630293,0.076836304,0.38488012,3.2504771,0.51680582,0.59887416,3.1020871
0.39682786,-0.24222288,0.21377946,-0.62975389,3.3647801,0.55033272,0.65293804,4.8206557
-0.90944774,-0.39353192,0.23446204,-0.32795894,3.2835385,0.58914063,0.67778551,5.6467567
-0.68033768,-0.19513698,0.18051345,0.11962978,1.8484302,0.64850836,0.70664312,3.1830034
0.48713548,-0.24488691,0.13842849,-0.081365587,1.781613,0.67557365,0.49710481,2.7561435
1.6948317,-0.63716135,-4.1038029e-4,0.63624487,2.0325039,1.4286705,0.36898555,2.7628025
0.67072861,-0.075530453,0.032570634,1.3418084,2.5496449,0.47876868,0.41330019,2.4876116
1.363781,-0.22735082,0.069182984,0.38463201,2.3408032,0.78480648,0.64639873,3.2492785
0.51645906,0.13585666,-0.056917632,0.15683735,1.9892845,1.2111878,0.54065775,4.0428134
0.89702023,-0.060343345,-0.09824564,1.0187829,2.9235617,1.1653187,0.59101531,3.0518452
0.43896984,0.6921504,-0.13000523,1.0061058,3.6261035,1.7272783,0.68985255,2.9438788
1.3363829,-0.0417427,-0.019352638,0.15495693,1.9213788,1.2988039,0.60366733,3.0731902
0.37983643,0.051888935,0.11572532,0.67412706,2.9860406,1.2297732,0.49734243,2.4814288
1.133862,0.19117966,0.078051294,0.11319779,4.191481,0.7835304,0.46027906,2.3953146
1.1369119,0.1321172,0.14874667,-0.51131419,5.5334238,0.76215113,0.47462102,2.6574869
-0.34634305,0.30363895,0.032283291,-1.5062319,2.1911444,0.62497692,0.51633812,3.3220422
-0.72425745,0.42441202,0.016119322,-1.115721,4.5107438,1.0451985,0.53064327,4.5581258
-0.89518988,0.57111575,-0.01019167,0.074208805,3.3787426,0.54207535,0.57713903,3.0721095
-1.0653277,0.67248642,-0.0042844537,-0.3333355,4.5613737,0.59216105,0.51219537,3.1887953000000002
-0.61376348,0.45451912,-0.0085837893,0.16240817,4.4825839,1.2989464,0.54112907,3.824398
-0.42493935,0.18872364,-0.030091664,0.44329331,2.5699274,0.65743649,0.6514457,2.4487517
-0.73258345,0.40928178,0.0013899037,-0.30321131,4.2262718,1.3668937,0.49486642,2.9048114
-1.1832459,0.24406241,-0.018868323,-0.55980756,4.6675417,0.98185076,0.63219982,2.4656934
-1.6240573,0.24796581,-0.0065009874,-0.69634248,3.4969439,0.74093848,0.56827676,3.8249362
0.23641089,0.70957166,-0.001144244,-0.20841529,2.6514547,2.6336516,0.64555906,3.1394241
0.35128306,-0.01022714,-0.058667605,-1.2515338,4.4410887,0.89427957,0.58366958,4.4536561
-0.84793047,-0.0093694428,0.060987474,-0.58691409,2.4150012,0.74141141,0.57670386,3.2190688
-0.27575652,0.54787876,-0.32298782,-0.56289275,4.1868364,1.1442423,0.63452291,3.1371376
-0.68392798,-0.065605027,-0.11321528,-0.20752163,3.4003386,0.92844156,0.60362991,2.7380986
-1.2030133,0.28838188,-0.17847388,0.28229238,2.8682719,1.119481,0.5669393,4.3534073
-0.34976377,0.28475264,-0.11855672,1.0191152,2.1587641,0.89439611,0.78659814,3.077349
-0.68678611,0.34493634,-0.077928408,1.2814056,1.8104743,0.88288068,0.81873753,2.9129303
-1.0397278,0.23785601,-0.059855892,0.76527302,2.0790786,0.8840215,0.85153768,2.3844091
-1.2419557,0.10721976,0.17620836,1.2456197,3.3648026,0.94253465,0.82018664,3.3041966
0.79938654,-0.17006041,0.12387245,0.85582606,2.5151227,1.1830565,0.76394378,2.6612939
0.079156008,0.21922395,0.066315261,0.10281017,2.0292458,1.3748528,0.90348198,3.4760092
1.7491926,-0.50117969,-0.25572335,0.20703,3.4495695,1.3501016,0.81950409,3.4866259
0.11677861,-0.77697855,0.090280032,0.99465636,2.2713087,1.5767479,0.87530919,4.6242365
1.0772632,-0.10324157,0.0065135444,0.95699221,2.0929341,0.77864433,0.46769407,1.7713673
1.1573305,-1.3889683,0.069508844,-1.1885648,2.6451045,2.0360556,0.77519529,3.8738118
0.23491301,-0.38352309,0.087174658,-1.1600053,2.9628558,1.3102199,0.59765443,4.4314752
1.7253657,-0.55328458,0.11660368,-1.0193162,3.7743445,1.1840025,0.64933629,4.4554659
1.1143283,-0.68813389,0.025418528,-2.0621734,2.7516278,1.3051588,0.65775336,3.3271114
-0.10028388,-0.063482407,-0.14601044,0.088258267,2.1178187,0.72312233,0.68326916,4.0367026
0.19118146,0.33548221,0.30942207,0.45310983,6.2399388,0.76786826,0.58573089,2.6282028
-0.18208313,0.15321203,0.15124102,1.3180459,2.787582,0.55158244,0.49719825,3.8214536
-0.073556829,0.5128562,0.14777216,1.2359967,2.4620386,0.95307221,0.55933426,1.3057026
0.061941923,-0.080526959,0.17610466,0.95622845,1.7550975,1.6843474,0.48658095,2.1780121
-0.76069565,0.38871793,0.22579527,1.2008162,1.7667419,0.84185267,0.53374934,1.6492304
1.8033244,-0.39063026,0.18132917,-0.35443381,3.8859397,0.83874201,0.40005105,2.9960655
1.4414958,-0.42124431,0.15007747,0.72565277,2.4883646,0.83861331,0.4296985,1.8314483
0.27378443,0.059562071,0.20764338,-0.026863834,1.3333756,1.2850154,0.70811035,2.1795091
0.902785,-0.70027074,0.1761838,-0.80906878,2.7102464,1.0798617,0.61094564,3.6475967
1.0913963,-0.50769238,0.1272333,0.089376488,1.565208,1.5995748,0.68593093,2.3741564
0.63714905,-0.39217533,0.21881619,-0.32045501,1.2028748,1.2356488,0.52664304,3.9471856
1.1124216,-0.49358611,0.30625586,-0.07206697,1.5928881,1.4254817,0.56143024,3.8330465
-0.084735345,-0.22075908,0.13109946,1.0590063,1.1701162,1.1444818,0.584611,6.2115939
1.0901678,-0.22719262,0.24339009,0.41117742,3.9990717,0.6613756,0.65868238,1.897509
-0.36546747,0.041406846,0.14305666,0.18110041,5.0666099000000004,0.97778356,0.54522205,2.3222313
0.26661337,0.38287269,0.17002703,-0.44596365,3.1148579,0.66062624,0.71971384,2.883712
-1.0716669,0.35064519,0.29040636,0.7172842,2.1479872,0.65939727,0.62656868,2.4352931
-2.6853104,0.28878188,0.24979835,-0.69717795,3.4400124,1.6203084,0.64940255,3.1959363
