participant,.draw,beta
69808775dc84b90f4adafb2f,30,0.40224345
6980990e5c9007100eb282b6,30,0.33320476
6980d9a70a7862a47c69046d,30,2.3972268
6981150699107501d80e74b6,30,1.6678862
6981e6c2e26c88d954f297eb,30,0.74310392
69829236d776a93cf3afa632,30,1.6508648
698341d57fe7b870bddf91b8,30,-1.3366162
6984a9246122d3bd4ca0833e,30,1.7210182
69d5525ec7afcfce08d8608b,30,0.52208478
69d555ce85e30d6215e559d9,30,0.46936554
69dac2125e535db5a698ea18,30,0.38571523
69e913482ae5864d44e6387c,30,0.97567185
60f19a691466276fe085b461,31,0.39445952
61563a4b0def9000ccc976ec,31,0.47863127
62ebe597372fdef388b734b3,31,0.99893774
667bd577710d52a05ac09036,31,1.2752323
69728435c9476fe76dd2ab2f,31,0.87324641
697a645e36e6f14eea2b396b,31,0.26319961
697caeea2ec1c2604535f8aa,31,1.1291517
6980792fded33a62e27ce7cc,31,2.3621538
69808775dc84b90f4adafb2f,31,1.4260925
6980990e5c9007100eb282b6,31,0.16716059
6980d9a70a7862a47c69046d,31,2.4591687
6981150699107501d80e74b6,31,1.6023766
6981e6c2e26c88d954f297eb,31,0.68588701
69829236d776a93cf3afa632,31,1.131812
698341d57fe7b870bddf91b8,31,-1.1074081
6984a9246122d3bd4ca0833e,31,2.0553435
69d5525ec7afcfce08d8608b,31,0.50607746
69d555ce85e30d6215e559d9,31,1.7429772
69dac2125e535db5a698ea18,31,-0.1115736
69e913482ae5864d44e6387c,31,1.1994347
60f19a691466276fe085b461,32,1.1322272
61563a4b0def9000ccc976ec,32,-0.068680627
62ebe597372fdef388b734b3,32,0.85803934
667bd577710d52a05ac09036,32,1.5972688
69728435c9476fe76dd2ab2f,32,0.5443026
697a645e36e6f14eea2b396b,32,0.24606204
697caeea2ec1c2604535f8aa,32,1.2604052
6980792fded33a62e27ce7cc,32,1.9032176
69808775dc84b90f4adafb2f,32,0.88971231
6980990e5c9007100eb282b6,32,0.70790559
6980d9a70a7862a47c69046d,32,2.1293562
6981150699107501d80e74b6,32,1.5224425
6981e6c2e26c88d954f297eb,32,1.2063649
69829236d776a93cf3afa632,32,1.8348703
698341d57fe7b870bddf91b8,32,-0.77934224
6984a9246122d3bd4ca0833e,32,1.690617
69d5525ec7afcfce08d8608b,32,1.1451895
69d555ce85e30d6215e559d9,32,0.70663321
69dac2125e535db5a698ea18,32,0.61038882
69e913482ae5864d44e6387c,32,1.3715777
60f19a691466276fe085b461,33,0.66568427
61563a4b0def9000ccc976ec,33,0.46925242
62ebe597372fdef388b734b3,33,0.96696354
667bd577710d52a05ac09036,33,1.2558559
69728435c9476fe76dd2ab2f,33,0.37055482
697a645e36e6f14eea2b396b,33,0.070362813
697caeea2ec1c2604535f8aa,33,1.0860972
6980792fded33a62e27ce7cc,33,1.9580939
69808775dc84b90f4adafb2f,33,1.6646519
6980990e5c9007100eb282b6,33,0.37942329
6980d9a70a7862a47c69046d,33,1.901909
6981150699107501d80e74b6,33,1.6568539
6981e6c2e26c88d954f297eb,33,0.48068491
69829236d776a93cf3afa632,33,0.5310351
698341d57fe7b870bddf91b8,33,-1.3274382
6984a9246122d3bd4ca0833e,33,1.5588756
69d5525ec7afcfce08d8608b,33,0.49797771
69d555ce85e30d6215e559d9,33,1.7358838
69dac2125e535db5a698ea18,33,-0.082189937
69e913482ae5864d44e6387c,33,1.610018
60f19a691466276fe085b461,34,0.99086677
61563a4b0def9000ccc976ec,34,-0.49546086
62ebe597372fdef388b734b3,34,0.60051579
667bd577710d52a05ac09036,34,2.0347031
69728435c9476fe76dd2ab2f,34,0.54038757
697a645e36e6f14eea2b396b,34,0.12312059
697caeea2ec1c2604535f8aa,34,1.4038298
6980792fded33a62e27ce7cc,34,2.007265
69808775dc84b90f4adafb2f,34,0.70387859
6980990e5c9007100eb282b6,34,0.9883526
6980d9a70a7862a47c69046d,34,1.6809799
6981150699107501d80e74b6,34,2.0119109
6981e6c2e26c88d954f297eb,34,0.84832594
69829236d776a93cf3afa632,34,1.0703603
698341d57fe7b870bddf91b8,34,-1.2688888
6984a9246122d3bd4ca0833e,34,1.6735294
69d5525ec7afcfce08d8608b,34,0.66108805
69d555ce85e30d6215e559d9,34,0.42687382
69dac2125e535db5a698ea18,34,0.48326713
69e913482ae5864d44e6387c,34,0.99564646
60f19a691466276fe085b461,35,0.50554764
61563a4b0def9000ccc976ec,35,0.64682463
62ebe597372fdef388b734b3,35,0.96660079
667bd577710d52a05ac09036,35,0.81448011
69728435c9476fe76dd2ab2f,35,0.37866451
697a645e36e6f14eea2b396b,35,0.20144103
697caeea2ec1c2604535f8aa,35,0.97614974
6980792fded33a62e27ce7cc,35,2.3825115
69808775dc84b90f4adafb2f,35,2.0521298
6980990e5c9007100eb282b6,35,0.28668546
6980d9a70a7862a47c69046d,35,2.1693804
6981150699107501d80e74b6,35,1.4098032
6981e6c2e26c88d954f297eb,35,-0.039299987
69829236d776a93cf3afa632,35,0.64420175
698341d57fe7b870bddf91b8,35,-1.4126574
6984a9246122d3bd4ca0833e,35,1.9459208
69d5525ec7afcfce08d8608b,35,0.53091426
69d555ce85e30d6215e559d9,35,1.9738091
69dac2125e535db5a698ea18,35,-0.13822111
69e913482ae5864d44e6387c,35,1.5579029
60f19a691466276fe085b461,36,1.1655988
61563a4b0def9000ccc976ec,36,-0.44572833
62ebe597372fdef388b734b3,36,1.011108
667bd577710d52a05ac09036,36,1.2731752
69728435c9476fe76dd2ab2f,36,-0.27895528000000003
697a645e36e6f14eea2b396b,36,-0.59395071
697caeea2ec1c2604535f8aa,36,1.4263833
6980792fded33a62e27ce7cc,36,1.7590724
69808775dc84b90f4adafb2f,36,0.84904694
6980990e5c9007100eb282b6,36,0.65960364
6980d9a70a7862a47c69046d,36,1.8051859
6981150699107501d80e74b6,36,1.7458718
6981e6c2e26c88d954f297eb,36,0.2760669
69829236d776a93cf3afa632,36,1.0872421
698341d57fe7b870bddf91b8,36,-1.0811162
6984a9246122d3bd4ca0833e,36,1.3388002
69d5525ec7afcfce08d8608b,36,0.27766527
69d555ce85e30d6215e559d9,36,1.0125391
69dac2125e535db5a698ea18,36,1.067472
69e913482ae5864d44e6387c,36,1.7664309
60f19a691466276fe085b461,37,0.74562056
61563a4b0def9000ccc976ec,37,-0.097493074
62ebe597372fdef388b734b3,37,1.0039273
667bd577710d52a05ac09036,37,0.60101987
69728435c9476fe76dd2ab2f,37,0.76818694
697a645e36e6f14eea2b396b,37,-0.042785953
697caeea2ec1c2604535f8aa,37,0.36646726
6980792fded33a62e27ce7cc,37,1.7866578
69808775dc84b90f4adafb2f,37,1.7732945
6980990e5c9007100eb282b6,37,0.64152689
6980d9a70a7862a47c69046d,37,2.1950834
6981150699107501d80e74b6,37,1.6714253
6981e6c2e26c88d954f297eb,37,0.16720732
69829236d776a93cf3afa632,37,0.77160526
698341d57fe7b870bddf91b8,37,-1.7190662
6984a9246122d3bd4ca0833e,37,0.83924806
69d5525ec7afcfce08d8608b,37,1.4014937
69d555ce85e30d6215e559d9,37,0.60972289
69dac2125e535db5a698ea18,37,0.037920164
69e913482ae5864d44e6387c,37,1.7892036
60f19a691466276fe085b461,38,0.16872006
61563a4b0def9000ccc976ec,38,0.28374907
62ebe597372fdef388b734b3,38,0.51331639
667bd577710d52a05ac09036,38,1.3114679
69728435c9476fe76dd2ab2f,38,0.47010849
697a645e36e6f14eea2b396b,38,0.2627431
697caeea2ec1c2604535f8aa,38,0.94631276
6980792fded33a62e27ce7cc,38,2.2901033
69808775dc84b90f4adafb2f,38,1.678062
6980990e5c9007100eb282b6,38,1.6404498
6980d9a70a7862a47c69046d,38,1.513241
6981150699107501d80e74b6,38,1.4295249
6981e6c2e26c88d954f297eb,38,0.87704125
69829236d776a93cf3afa632,38,1.1083096
698341d57fe7b870bddf91b8,38,-1.0027178
6984a9246122d3bd4ca0833e,38,2.6944821
69d5525ec7afcfce08d8608b,38,0.19717896
69d555ce85e30d6215e559d9,38,1.342877
69dac2125e535db5a698ea18,38,0.078115637
69e913482ae5864d44e6387c,38,0.081667545
60f19a691466276fe085b461,39,0.95596124
61563a4b0def9000ccc976ec,39,-2.9305285e-4
62ebe597372fdef388b734b3,39,1.0324553
667bd577710d52a05ac09036,39,1.0794351
69728435c9476fe76dd2ab2f,39,0.16877406
697a645e36e6f14eea2b396b,39,0.0094344695
697caeea2ec1c2604535f8aa,39,0.75616216
6980792fded33a62e27ce7cc,39,1.8603494
69808775dc84b90f4adafb2f,39,0.77585374
6980990e5c9007100eb282b6,39,0.1342463
6980d9a70a7862a47c69046d,39,2.0655294
6981150699107501d80e74b6,39,1.6039475
6981e6c2e26c88d954f297eb,39,0.25902854
69829236d776a93cf3afa632,39,0.70396468
698341d57fe7b870bddf91b8,39,-1.0735702
6984a9246122d3bd4ca0833e,39,1.2829157
69d5525ec7afcfce08d8608b,39,0.90290576
69d555ce85e30d6215e559d9,39,0.54305849
69dac2125e535db5a698ea18,39,0.10479035
69e913482ae5864d44e6387c,39,2.0228106
60f19a691466276fe085b461,40,0.81179539
61563a4b0def9000ccc976ec,40,0.30110467
62ebe597372fdef388b734b3,40,1.8093942
667bd577710d52a05ac09036,40,1.3352856
69728435c9476fe76dd2ab2f,40,0.12969218
697a645e36e6f14eea2b396b,40,-0.35988673
697caeea2ec1c2604535f8aa,40,0.85982394
6980792fded33a62e27ce7cc,40,1.9394827
69808775dc84b90f4adafb2f,40,1.209727
6980990e5c9007100eb282b6,40,1.6348805
6980d9a70a7862a47c69046d,40,1.1846422
6981150699107501d80e74b6,40,1.6504722
6981e6c2e26c88d954f297eb,40,0.050499048
69829236d776a93cf3afa632,40,0.58957419
698341d57fe7b870bddf91b8,40,-1.6025768
6984a9246122d3bd4ca0833e,40,1.6822172
69d5525ec7afcfce08d8608b,40,0.27053033
69d555ce85e30d6215e559d9,40,0.69613118
69dac2125e535db5a698ea18,40,0.8666435
69e913482ae5864d44e6387c,40,-0.051636752
60f19a691466276fe085b461,41,0.52895457
61563a4b0def9000ccc976ec,41,-0.21293413
62ebe597372fdef388b734b3,41,0.20242924
667bd577710d52a05ac09036,41,1.2801374
69728435c9476fe76dd2ab2f,41,0.66705527
697a645e36e6f14eea2b396b,41,0.68443234
697caeea2ec1c2604535f8aa,41,1.1101095
6980792fded33a62e27ce7cc,41,2.130973
69808775dc84b90f4adafb2f,41,1.1158677
6980990e5c9007100eb282b6,41,-0.23852316
6980d9a70a7862a47c69046d,41,2.485228
6981150699107501d80e74b6,41,1.5260857
6981e6c2e26c88d954f297eb,41,0.82151476
69829236d776a93cf3afa632,41,1.1067766
698341d57fe7b870bddf91b8,41,-1.3259214
6984a9246122d3bd4ca0833e,41,1.5720164
69d5525ec7afcfce08d8608b,41,1.1375331
69d555ce85e30d6215e559d9,41,1.098941
69dac2125e535db5a698ea18,41,-0.50568589
69e913482ae5864d44e6387c,41,1.5439918
60f19a691466276fe085b461,42,0.96126678
61563a4b0def9000ccc976ec,42,0.09531602
62ebe597372fdef388b734b3,42,1.3659632
667bd577710d52a05ac09036,42,1.5342628
69728435c9476fe76dd2ab2f,42,0.2699436
697a645e36e6f14eea2b396b,42,-0.23628491
697caeea2ec1c2604535f8aa,42,1.2094268
6980792fded33a62e27ce7cc,42,1.824913
69808775dc84b90f4adafb2f,42,1.0167433
6980990e5c9007100eb282b6,42,1.2066685
6980d9a70a7862a47c69046d,42,1.4690934
6981150699107501d80e74b6,42,2.0958015
6981e6c2e26c88d954f297eb,42,0.39867628
69829236d776a93cf3afa632,42,1.2641018
698341d57fe7b870bddf91b8,42,-0.93953544
6984a9246122d3bd4ca0833e,42,1.7984681
69d5525ec7afcfce08d8608b,42,0.99107406
69d555ce85e30d6215e559d9,42,0.83096016
69dac2125e535db5a698ea18,42,0.96613278
69e913482ae5864d44e6387c,42,0.076388786
60f19a691466276fe085b461,43,0.66574774
61563a4b0def9000ccc976ec,43,0.095844932
62ebe597372fdef388b734b3,43,0.854265
667bd577710d52a05ac09036,43,1.1986902
69728435c9476fe76dd2ab2f,43,0.020498306
697a645e36e6f14eea2b396b,43,0.45522453
697caeea2ec1c2604535f8aa,43,1.7789087
6980792fded33a62e27ce7cc,43,1.9848577
69808775dc84b90f4adafb2f,43,1.5597238
6980990e5c9007100eb282b6,43,0.077689941
6980d9a70a7862a47c69046d,43,2.1189639
6981150699107501d80e74b6,43,1.2066459
6981e6c2e26c88d954f297eb,43,0.56899381
69829236d776a93cf3afa632,43,0.76816871
698341d57fe7b870bddf91b8,43,-0.999797
6984a9246122d3bd4ca0833e,43,1.8110452
69d5525ec7afcfce08d8608b,43,0.31804866
69d555ce85e30d6215e559d9,43,1.2689553
69dac2125e535db5a698ea18,43,-0.14459713
69e913482ae5864d44e6387c,43,1.4812427
60f19a691466276fe085b461,44,0.59988839
61563a4b0def9000ccc976ec,44,0.066609514
62ebe597372fdef388b734b3,44,0.44271683
667bd577710d52a05ac09036,44,0.9090757
69728435c9476fe76dd2ab2f,44,0.53508602
697a645e36e6f14eea2b396b,44,0.45853403
697caeea2ec1c2604535f8aa,44,0.62104451
6980792fded33a62e27ce7cc,44,2.4282345
69808775dc84b90f4adafb2f,44,1.204708
6980990e5c9007100eb282b6,44,0.95758217
6980d9a70a7862a47c69046d,44,2.6078129
6981150699107501d80e74b6,44,1.7177721
6981e6c2e26c88d954f297eb,44,0.11936396
69829236d776a93cf3afa632,44,0.73459768
698341d57fe7b870bddf91b8,44,-1.6265079
6984a9246122d3bd4ca0833e,44,1.4175693
69d5525ec7afcfce08d8608b,44,1.1184889
69d555ce85e30d6215e559d9,44,0.31049942
69dac2125e535db5a698ea18,44,0.14770323
69e913482ae5864d44e6387c,44,1.1599276
60f19a691466276fe085b461,45,0.48140614
61563a4b0def9000ccc976ec,45,0.035460337
62ebe597372fdef388b734b3,45,1.2367748
667bd577710d52a05ac09036,45,1.2479042
69728435c9476fe76dd2ab2f,45,0.66099067
697a645e36e6f14eea2b396b,45,-0.17403732
697caeea2ec1c2604535f8aa,45,0.62619601
6980792fded33a62e27ce7cc,45,1.0605211
69808775dc84b90f4adafb2f,45,0.88286038
6980990e5c9007100eb282b6,45,1.0901644
6980d9a70a7862a47c69046d,45,1.5193183
6981150699107501d80e74b6,45,1.8377604
6981e6c2e26c88d954f297eb,45,0.59528099
69829236d776a93cf3afa632,45,1.375051
698341d57fe7b870bddf91b8,45,-0.85655932
6984a9246122d3bd4ca0833e,45,1.4171998
69d5525ec7afcfce08d8608b,45,0.19726403
69d555ce85e30d6215e559d9,45,1.8611987
69dac2125e535db5a698ea18,45,-0.097587433
69e913482ae5864d44e6387c,45,1.3126487
60f19a691466276fe085b461,46,1.0811535
61563a4b0def9000ccc976ec,46,-0.040025914
62ebe597372fdef388b734b3,46,1.04342
667bd577710d52a05ac09036,46,1.2843477
69728435c9476fe76dd2ab2f,46,0.34948328
697a645e36e6f14eea2b396b,46,0.10742239
697caeea2ec1c2604535f8aa,46,1.2622623
6980792fded33a62e27ce7cc,46,2.4393917
69808775dc84b90f4adafb2f,46,1.5531001
6980990e5c9007100eb282b6,46,0.6297457
6980d9a70a7862a47c69046d,46,2.1079339
6981150699107501d80e74b6,46,2.0182873
6981e6c2e26c88d954f297eb,46,0.025191495
69829236d776a93cf3afa632,46,0.81715262
698341d57fe7b870bddf91b8,46,-0.9097226
6984a9246122d3bd4ca0833e,46,1.6238334
69d5525ec7afcfce08d8608b,46,0.76500141
69d555ce85e30d6215e559d9,46,0.72909116
69dac2125e535db5a698ea18,46,-0.5131578
69e913482ae5864d44e6387c,46,1.286319
60f19a691466276fe085b461,47,1.0378533
61563a4b0def9000ccc976ec,47,-0.13035079
62ebe597372fdef388b734b3,47,0.47946062
667bd577710d52a05ac09036,47,1.0510947
69728435c9476fe76dd2ab2f,47,0.52337781
697a645e36e6f14eea2b396b,47,-0.037844675
697caeea2ec1c2604535f8aa,47,1.0985433
6980792fded33a62e27ce7cc,47,2.2050764
69808775dc84b90f4adafb2f,47,1.1366509
6980990e5c9007100eb282b6,47,0.47718274
6980d9a70a7862a47c69046d,47,1.6366456
6981150699107501d80e74b6,47,1.5139863
6981e6c2e26c88d954f297eb,47,0.28153185
69829236d776a93cf3afa632,47,1.1600234
698341d57fe7b870bddf91b8,47,-0.88504703
6984a9246122d3bd4ca0833e,47,2.218265
69d5525ec7afcfce08d8608b,47,1.077382
69d555ce85e30d6215e559d9,47,1.2593148
69dac2125e535db5a698ea18,47,0.23317081
69e913482ae5864d44e6387c,47,1.5556883
60f19a691466276fe085b461,48,1.0499769
61563a4b0def9000ccc976ec,48,-0.099775719
62ebe597372fdef388b734b3,48,0.35559709
667bd577710d52a05ac09036,48,1.6852725
69728435c9476fe76dd2ab2f,48,0.45907425
697a645e36e6f14eea2b396b,48,0.10982719
697caeea2ec1c2604535f8aa,48,1.0729033
6980792fded33a62e27ce7cc,48,1.6753243
69808775dc84b90f4adafb2f,48,1.6057795
6980990e5c9007100eb282b6,48,0.77449697
6980d9a70a7862a47c69046d,48,1.6680455
6981150699107501d80e74b6,48,1.5680278
6981e6c2e26c88d954f297eb,48,-0.0054247226
69829236d776a93cf3afa632,48,1.4664408
698341d57fe7b870bddf91b8,48,-1.1306346
6984a9246122d3bd4ca0833e,48,1.9381738
69d5525ec7afcfce08d8608b,48,1.4010445
69d555ce85e30d6215e559d9,48,1.1727433
69dac2125e535db5a698ea18,48,0.040081838
69e913482ae5864d44e6387c,48,1.4532051
60f19a691466276fe085b461,49,0.69446294
61563a4b0def9000ccc976ec,49,0.89924241
62ebe597372fdef388b734b3,49,1.2048057
667bd577710d52a05ac09036,49,1.4569092
69728435c9476fe76dd2ab2f,49,0.79531129
697a645e36e6f14eea2b396b,49,0.42222549
697caeea2ec1c2604535f8aa,49,1.1779858
6980792fded33a62e27ce7cc,49,2.3455234
69808775dc84b90f4adafb2f,49,1.3824087
6980990e5c9007100eb282b6,49,0.61970127
6980d9a70a7862a47c69046d,49,2.0371975
6981150699107501d80e74b6,49,2.1795724
6981e6c2e26c88d954f297eb,49,0.46749151
69829236d776a93cf3afa632,49,0.71327331
698341d57fe7b870bddf91b8,49,-1.1378959
6984a9246122d3bd4ca0833e,49,1.0337433
69d5525ec7afcfce08d8608b,49,0.21125041
69d555ce85e30d6215e559d9,49,0.98984538
69dac2125e535db5a698ea18,49,0.62304331
69e913482ae5864d44e6387c,49,0.86043279
60f19a691466276fe085b461,50,1.1662976
61563a4b0def9000ccc976ec,50,0.056946164
62ebe597372fdef388b734b3,50,1.6345087
667bd577710d52a05ac09036,50,1.7546832
69728435c9476fe76dd2ab2f,50,0.40966875
697a645e36e6f14eea2b396b,50,0.14113074
697caeea2ec1c2604535f8aa,50,0.81365452
6980792fded33a62e27ce7cc,50,2.1587425
69808775dc84b90f4adafb2f,50,1.999724
6980990e5c9007100eb282b6,50,1.0888498
6980d9a70a7862a47c69046d,50,2.7249833
6981150699107501d80e74b6,50,1.8454606
6981e6c2e26c88d954f297eb,50,0.31284735
69829236d776a93cf3afa632,50,1.3497751
698341d57fe7b870bddf91b8,50,-1.7967427
6984a9246122d3bd4ca0833e,50,1.9762710000000001
69d5525ec7afcfce08d8608b,50,0.33712002
69d555ce85e30d6215e559d9,50,1.1491675
69dac2125e535db5a698ea18,50,0.15422557
69e913482ae5864d44e6387c,50,1.3885077
60f19a691466276fe085b461,51,0.63432089
61563a4b0def9000ccc976ec,51,0.26763534
62ebe597372fdef388b734b3,51,0.38417153
667bd577710d52a05ac09036,51,1.392477
69728435c9476fe76dd2ab2f,51,0.07911442
697a645e36e6f14eea2b396b,51,0.17679542
697caeea2ec1c2604535f8aa,51,1.5227088
6980792fded33a62e27ce7cc,51,1.9440632
69808775dc84b90f4adafb2f,51,0.6253195
6980990e5c9007100eb282b6,51,0.84079021
6980d9a70a7862a47c69046d,51,1.4558606
6981150699107501d80e74b6,51,1.036891
6981e6c2e26c88d954f297eb,51,-0.055580536
69829236d776a93cf3afa632,51,0.79926857
698341d57fe7b870bddf91b8,51,-0.70635052
6984a9246122d3bd4ca0833e,51,1.2408986
69d5525ec7afcfce08d8608b,51,0.64453929
69d555ce85e30d6215e559d9,51,0.411554
69dac2125e535db5a698ea18,51,0.57155102
69e913482ae5864d44e6387c,51,1.2444929
60f19a691466276fe085b461,52,0.36298328
61563a4b0def9000ccc976ec,52,-0.21857452
62ebe597372fdef388b734b3,52,0.88151328
667bd577710d52a05ac09036,52,0.9143761
69728435c9476fe76dd2ab2f,52,0.49113542
697a645e36e6f14eea2b396b,52,-0.0066090837
697caeea2ec1c2604535f8aa,52,0.73352163
6980792fded33a62e27ce7cc,52,1.6606205
69808775dc84b90f4adafb2f,52,1.6483615
6980990e5c9007100eb282b6,52,0.16224485
6980d9a70a7862a47c69046d,52,1.6537705
6981150699107501d80e74b6,52,2.4074622
6981e6c2e26c88d954f297eb,52,0.48633178
69829236d776a93cf3afa632,52,0.19001237
698341d57fe7b870bddf91b8,52,-2.2031232
6984a9246122d3bd4ca0833e,52,1.552893
69d5525ec7afcfce08d8608b,52,0.50240231
69d555ce85e30d6215e559d9,52,1.035467
69dac2125e535db5a698ea18,52,-0.23067944
69e913482ae5864d44e6387c,52,1.2168953
60f19a691466276fe085b461,53,0.56895707
61563a4b0def9000ccc976ec,53,0.60622503
62ebe597372fdef388b734b3,53,1.0529845
667bd577710d52a05ac09036,53,2.0115726
69728435c9476fe76dd2ab2f,53,-0.087954732
697a645e36e6f14eea2b396b,53,0.73202177
697caeea2ec1c2604535f8aa,53,1.3314963
6980792fded33a62e27ce7cc,53,1.7129791
69808775dc84b90f4adafb2f,53,0.96544883
6980990e5c9007100eb282b6,53,0.174298
6980d9a70a7862a47c69046d,53,2.1587008
6981150699107501d80e74b6,53,1.9835023
6981e6c2e26c88d954f297eb,53,0.95529233
69829236d776a93cf3afa632,53,1.27236
698341d57fe7b870bddf91b8,53,-0.6779875
6984a9246122d3bd4ca0833e,53,1.5526056
69d5525ec7afcfce08d8608b,53,0.45079006
69d555ce85e30d6215e559d9,53,2.1860131
69dac2125e535db5a698ea18,53,0.079416918
69e913482ae5864d44e6387c,53,1.3621529000000001
60f19a691466276fe085b461,54,0.64272114
61563a4b0def9000ccc976ec,54,0.039021466
62ebe597372fdef388b734b3,54,1.2605286
667bd577710d52a05ac09036,54,1.1675515
69728435c9476fe76dd2ab2f,54,0.20508113
697a645e36e6f14eea2b396b,54,0.4504814
697caeea2ec1c2604535f8aa,54,0.94881293
6980792fded33a62e27ce7cc,54,1.7114522
69808775dc84b90f4adafb2f,54,0.98907589
6980990e5c9007100eb282b6,54,0.2694223
6980d9a70a7862a47c69046d,54,1.7667688
6981150699107501d80e74b6,54,2.1607149
6981e6c2e26c88d954f297eb,54,0.37918989
69829236d776a93cf3afa632,54,0.80126105
698341d57fe7b870bddf91b8,54,-0.99019173
6984a9246122d3bd4ca0833e,54,0.60899126
69d5525ec7afcfce08d8608b,54,0.32546908
69d555ce85e30d6215e559d9,54,1.2396187
69dac2125e535db5a698ea18,54,0.27382826
69e913482ae5864d44e6387c,54,1.4913589
60f19a691466276fe085b461,55,0.41204191
61563a4b0def9000ccc976ec,55,0.72799076
62ebe597372fdef388b734b3,55,0.96555425
667bd577710d52a05ac09036,55,0.88429437
69728435c9476fe76dd2ab2f,55,-0.56537836
697a645e36e6f14eea2b396b,55,0.35230624
697caeea2ec1c2604535f8aa,55,0.95809143
6980792fded33a62e27ce7cc,55,1.921538
69808775dc84b90f4adafb2f,55,1.6389704
6980990e5c9007100eb282b6,55,0.82078226
6980d9a70a7862a47c69046d,55,1.2279884
6981150699107501d80e74b6,55,0.87359829
6981e6c2e26c88d954f297eb,55,-0.33199141
69829236d776a93cf3afa632,55,2.0249468
698341d57fe7b870bddf91b8,55,-1.9506366
6984a9246122d3bd4ca0833e,55,1.0646083
69d5525ec7afcfce08d8608b,55,0.77108339
69d555ce85e30d6215e559d9,55,0.42981124
69dac2125e535db5a698ea18,55,-0.040728389
69e913482ae5864d44e6387c,55,0.48896922
60f19a691466276fe085b461,56,0.75927893
61563a4b0def9000ccc976ec,56,0.97090036
62ebe597372fdef388b734b3,56,1.0862491
667bd577710d52a05ac09036,56,1.1994238
69728435c9476fe76dd2ab2f,56,-0.63179912
697a645e36e6f14eea2b396b,56,0.19026516
697caeea2ec1c2604535f8aa,56,0.96000314
6980792fded33a62e27ce7cc,56,2.6067923
69808775dc84b90f4adafb2f,56,1.8283591
6980990e5c9007100eb282b6,56,0.36310254
6980d9a70a7862a47c69046d,56,1.4259102
6981150699107501d80e74b6,56,1.3460006
6981e6c2e26c88d954f297eb,56,-0.33310262
69829236d776a93cf3afa632,56,1.9959117
698341d57fe7b870bddf91b8,56,-1.444654
6984a9246122d3bd4ca0833e,56,1.2927697
69d5525ec7afcfce08d8608b,56,0.69969314
69d555ce85e30d6215e559d9,56,-0.11044317
69dac2125e535db5a698ea18,56,0.57480231
69e913482ae5864d44e6387c,56,0.78472362
60f19a691466276fe085b461,57,0.81359508
61563a4b0def9000ccc976ec,57,0.32639873
62ebe597372fdef388b734b3,57,1.0723576
667bd577710d52a05ac09036,57,1.3081158
69728435c9476fe76dd2ab2f,57,-0.15634481
697a645e36e6f14eea2b396b,57,0.2268155
697caeea2ec1c2604535f8aa,57,0.70333462
6980792fded33a62e27ce7cc,57,2.5000022
69808775dc84b90f4adafb2f,57,1.6339479
6980990e5c9007100eb282b6,57,0.10961399
6980d9a70a7862a47c69046d,57,1.447579
6981150699107501d80e74b6,57,1.2141761
6981e6c2e26c88d954f297eb,57,-0.5090735
69829236d776a93cf3afa632,57,1.7133678
698341d57fe7b870bddf91b8,57,-1.0392876
6984a9246122d3bd4ca0833e,57,1.3448552
69d5525ec7afcfce08d8608b,57,0.59431275
69d555ce85e30d6215e559d9,57,0.56652017
69dac2125e535db5a698ea18,57,0.44521143
69e913482ae5864d44e6387c,57,0.90969671
60f19a691466276fe085b461,58,0.56753716
61563a4b0def9000ccc976ec,58,-0.26363193
62ebe597372fdef388b734b3,58,0.91533056
667bd577710d52a05ac09036,58,1.5072221
69728435c9476fe76dd2ab2f,58,0.47465033
697a645e36e6f14eea2b396b,58,0.15608702
697caeea2ec1c2604535f8aa,58,1.2875049
6980792fded33a62e27ce7cc,58,1.3655667
69808775dc84b90f4adafb2f,58,0.54339506
6980990e5c9007100eb282b6,58,0.62851429
6980d9a70a7862a47c69046d,58,2.1176771
6981150699107501d80e74b6,58,1.745717
6981e6c2e26c88d954f297eb,58,0.78726174
69829236d776a93cf3afa632,58,0.38335732
698341d57fe7b870bddf91b8,58,-1.1368281
6984a9246122d3bd4ca0833e,58,1.6184402
69d5525ec7afcfce08d8608b,58,0.76729894
69d555ce85e30d6215e559d9,58,1.3949548
69dac2125e535db5a698ea18,58,0.1703615
69e913482ae5864d44e6387c,58,1.1459181
60f19a691466276fe085b461,59,1.1470033
61563a4b0def9000ccc976ec,59,0.25711265
62ebe597372fdef388b734b3,59,1.6193665
667bd577710d52a05ac09036,59,1.7917839
69728435c9476fe76dd2ab2f,59,0.079560331
697a645e36e6f14eea2b396b,59,0.88176318
697caeea2ec1c2604535f8aa,59,0.75722811
6980792fded33a62e27ce7cc,59,2.2105873
69808775dc84b90f4adafb2f,59,2.1694552
6980990e5c9007100eb282b6,59,0.22086945
