alpha,beta,p_stay_noreward,p_stay_reward
-0.98782462,0.6572295,0.27134197,0.41809583
-0.91517449,0.69154664,0.28594214,0.44432487
-0.95420466,0.67974384,0.27804002,0.4318123
-0.94495214,0.70925557,0.27990112,0.44134713
-1.0889504,0.78029708,0.25181597,0.42344348
-0.90826721,0.50075303,0.28735455,0.39950832
-0.87874232,0.62678556,0.29343847,0.43734193
-0.94998629,0.68892859,0.27888758,0.43510372
-0.95470845,0.64691199,0.2779389,0.42365269
-0.98157944,0.77413474,0.2725785,0.44832401
-1.0249874,0.74467046,0.26405706,0.43037608
-1.0230195,0.67202073,0.26443965,0.41314023
-1.0034828,0.71841425,0.26825721,0.42921159
-0.98535823,0.73142586,0.27182989,0.43685585
-1.0131512,0.78260575,0.26636361,0.44261757
-0.89444556,0.57681071,0.29019327,0.42125226
-0.88415321,0.58701469,0.29231787,0.42625714
-0.92658136,0.63560371,0.2836188,0.42776454
-0.9285289,0.64100925,0.28322326,0.4286112
-0.9285289,0.64100925,0.28322326,0.4286112
-0.92074001,0.64393842,0.28480714,0.43123808
-0.98715303,0.68860064,0.27147477,0.4259114
-0.94843524,0.69776934,0.27919962,0.43765961
-0.97343582,0.72393939,0.2741962,0.43794745
-1.0020863,0.73901433,0.26853144,0.43460871
-0.94354678,0.67419326,0.28018447,0.43306581
-0.93404485,0.64815154,0.28210482,0.42900955
-0.91314427,0.6156614,0.28635685,0.42617293
-0.97968849,0.67489506,0.2729536,0.42438611
-0.93132583,0.667354,0.28265581,0.4343876
-0.91454062,0.6195715,0.28607158,0.42678778
-0.88476784,0.60166527,0.29219074,0.42969331
-1.0258704,0.72947437,0.26388549,0.42643874
-1.0302707,0.77679279,0.26303163,0.43696765
-1.0500607,0.81559834,0.25921344,0.44165145
-0.99722727,0.67777672,0.26948692,0.42080966
-0.99316221,0.65656988,0.27028793,0.41663748
-0.97639833,0.65881665,0.27360702,0.42126522
-0.97998423,0.70799846,0.27289491,0.43241966
-0.92417407,0.63147581,0.28410816,0.42734342
-0.91809818,0.62926643,0.28534556,0.4282899
-0.95347232,0.66174317,0.27818705,0.4275806
-0.91247987,0.66563981,0.28649265,0.43860142
-0.94237375,0.67775324,0.28042111,0.43422823
-0.95874876,0.70232306,0.27712878,0.43624255
-0.93176285,0.69493868,0.28256721,0.44106913
-0.91933746,0.70276294,0.28509291,0.44606701
-0.92846514,0.6836278,0.28323621,0.43909461
-1.0312563,0.79879887,0.26284062,0.44214593
-1.0682539,0.84119885,0.25573529,0.44347886
-1.0768137,0.8209373,0.25410946,0.43637764
-1.0526721000000001,0.81275004,0.25871232,0.44030556
-1.049427,0.80560855,0.25933514,0.43934556
-0.87667968,0.52613342,0.2938663,0.41324996
-0.95174223,0.65049608,0.27853458,0.42525288
-1.0123354,0.70757535,0.26652305,0.42439425
-0.99632362,0.72236556,0.26966485,0.43193566
-0.96669056,0.69332255,0.27554063,0.43208044
-0.91661898,0.56401342,0.2856473,0.41275072
-0.93097508,0.67082806,0.28272693,0.43532757
-1.0057058,0.71500425,0.26782107,0.42783213
-0.93877115,0.69285593,0.28114863,0.43882915
-0.95489095,0.7134817,0.27790228,0.43993909
-1.0153078,0.70011022999999994,0.26594239,0.42184658
-0.97585661,0.66914569,0.2737147,0.42391777
-0.93212209,0.67722536,0.28249439,0.43661861
-0.96373963,0.6125272,0.27613008,0.41308844
-0.94175824,0.68706535,0.28054532,0.43666876
-1.0015742,0.6897983,0.26863203,0.42268132
-0.96586859,0.65317453,0.27570475,0.42245729
-0.93463826,0.68164777,0.28198466,0.43708757
-1.0046905,0.70498979,0.26802022,0.42563066
-1.0046905,0.70498979,0.26802022,0.42563066
-0.9153609,0.63049943,0.28590408,0.42926233
-1.0176111,0.73261955,0.26549299,0.42923046
-1.0378769,0.75784075,0.26155986,0.43044492
-0.9511897,0.66283736,0.27864563,0.42840729
-1.0114013,0.72941418,0.2667057,0.42996667
-0.99959032,0.7408865,0.26902198,0.43568237
-0.97775221,0.61837128,0.27333802,0.41110943
-0.93992779,0.66038229,0.28091493,0.4305652
-0.96120762,0.73850584,0.27663648,0.44455353
-0.93591066,0.62436942,0.28172711,0.42273858
-0.96090331,0.66096059,0.27669737,0.42557149
-0.97285001,0.6894119,0.2743128,0.42961108
-0.95376803,0.65627631,0.27812767,0.42617077
-0.95617829,0.67215652,0.27764402,0.42946806
-1.0187406,0.66165388,0.26527279,0.41166497
-0.99196794,0.70294123,0.27052355,0.42824216
-0.97163737,0.67515363,0.27455426,0.42641729
-0.959874,0.72002969000000006,0.27690342,0.44032472
-0.96061514,0.64842462,0.27675505,0.42258015
-0.95063334,0.65704437,0.27875747,0.42712546
-0.97452031,0.63550118,0.27398043,0.41604776
-0.98753234,0.7161252,0.27139976,0.43256168
-0.98342043,0.74092197,0.27221362,0.43967074
-0.96161615,0.77049427,0.27655473,0.45236444
-0.99577034,0.79600517,0.26977384,0.45022413
-1.0290702,0.75267367,0.26326441,0.43133745
-1.0290702,0.75267367,0.26326441,0.43133745
-0.97761378,0.75684543,0.27336552,0.44503099
-0.98436843,0.6870445,0.27202585,0.4262118
-0.9830942,0.71187039,0.27227826,0.43260668
-1.0173999,0.73327475,0.26553419,0.42944274
-1.0173999,0.73327475,0.26553419,0.42944274
-0.9804508,0.73709034,0.27280234,0.43945838
-0.97493316,0.63817073,0.27389831,0.41659613
-0.97493316,0.63817073,0.27389831,0.41659613
-0.92721667,0.67989498,0.28348973,0.43848283
-0.98418487,0.6953622,0.2720622,0.42829212
-0.92134321,0.59290033,0.28468428,0.41861954
-0.97897481,0.76622244,0.27309525,0.44701163
-0.98177327,0.64699837,0.27254007,0.41707927
-0.93300425,0.7006357,0.28231562,0.44216785
-0.9860097,0.69025118,0.27170096,0.42659467
-0.99788122,0.71369247,0.2693582,0.42942715
-1.0110272,0.71461737,0.26677887,0.42643535
-0.99194693,0.68087699,0.27052769,0.4228536
-0.96125256,0.67694843,0.27662748,0.42939888
-1.0290252,0.79939698,0.26327314,0.44284389
-1.0290977,0.79930334,0.26325906,0.44280287
-0.87584536,0.56494253,0.29403946,0.42289438
-0.94373177,0.61703079,0.28014716,0.41904354
-0.91645445,0.62040911,0.28568088,0.42652452
-0.97777854,0.71651756,0.27333279,0.43505376
-0.98486748,0.66156716,0.27192704,0.41987165
-0.98455012,0.65373465,0.27198987,0.41804222
-0.96177295,0.6540977,0.27652336,0.42368229
-0.95805097,0.66094621,0.27726859,0.4262654
-0.95066485,0.6815978,0.27875113,0.43313615
-1.0599393,0.72944882,0.25732106,0.41812129
-1.0365882,0.76351538,0.26180884,0.43215288
-0.93669844,0.67051914,0.28156772,0.43384531
-0.9456627,0.57942721,0.27975792,0.40945097
-0.95093824,0.67757265,0.27869617,0.43208103
-1.0080698,0.67277985,0.26735777,0.41695407
-0.94034734,0.70819446,0.28083019,0.44222105
-0.97217258,0.66387555,0.27444767,0.42353047
-0.99996993,0.74519222,0.26894733,0.43664789
-0.982903,0.66337713,0.27231614,0.4207913
-0.98492477,0.64863385,0.2719157,0.41671074
-0.98223167,0.69171327,0.2724492,0.42787696
-0.98760474,0.70020146,0.27138545,0.42863971
-0.91384399,0.61800385,0.28621388,0.42657471
-0.9602207,0.69256049,0.27683401,0.4334816
-0.99456418,0.70083826,0.27001151,0.42709195
-0.9569918,0.70371777,0.27748089,0.43701781
-0.95315711,0.71113629,0.27825035,0.43978841
-0.89760968,0.61871131,0.28954196,0.43072388
-0.92835105,0.53954042,0.28325937,0.40400365
-0.91117157,0.57308181,0.28676016,0.41627357
-0.92327807,0.68320971,0.28429044,0.44026951
-0.91197474,0.63138936,0.28659591,0.43031027
-0.88497232,0.59123858,0.29214845,0.42709003
-0.94265571,0.54477988,0.28036421,0.4018228
-0.88420688,0.61014319,0.29230677,0.43190974
-0.87280197,0.60591213,0.29467161,0.43367079
-0.87280197,0.60591213,0.29467161,0.43367079
-0.92601749,0.61478423,0.28373338,0.42281374
-0.98755761,0.69180504,0.27139477,0.42659613
-0.98912813,0.73259335,0.27108432,0.43621573
-0.98912509,0.6919505,0.27108492,0.42624832
-0.99634516,0.6815934,0.26966061,0.42195531
-0.97509573,0.75548107,0.27386598,0.44531595
-0.97600196,0.75706157,0.2736858,0.4454825
-0.9709346,0.72830113,0.27469426,0.43963748
-0.95699225,0.64471397,0.2774808,0.42255873
-0.89832158,0.61499529,0.28939554,0.42963848
-0.89652069,0.64205624,0.28976602,0.43672495
-0.90214203,0.64329911,0.28861051,0.43564817
-0.90945035,0.57580882,0.28711233,0.41735485
-1.0114675,0.74307559,0.26669275,0.43330191
-1.0152977,0.7409737,0.26594437,0.43184588
-0.98942118,0.74639146,0.27102642,0.43953986
-0.96882192,0.74622328,0.27511538,0.44457899
-0.95230255,0.61447442,0.278422,0.41633715
-0.96804021,0.7144992,0.2752713,0.43695213
-1.0361113,0.76214171,0.26190102,0.43193283
-0.98376054,0.67208561,0.27214625,0.42270596
-0.99266586,0.73439418,0.27038584,0.43578861
-0.99266586,0.73439418,0.27038584,0.43578861
-0.99470487,0.62424434,0.26998378,0.40842975
-0.96485748,0.6318081,0.2759067,0.41749885
-0.94515379,0.6875749,0.27986048,0.43595896
-1.0430395,0.75174283,0.26056394,0.42768644
-1.0180698,0.73040269,0.26540355,0.4285751
-1.0039411,0.73147471,0.26816727,0.43230171
-0.9939161,0.71701551,0.27013927,0.4312138
-0.97844733,0.7467568,0.27319998,0.44233509
-1.0065263,0.73924292,0.26766021,0.43357415
-1.0444937,0.77708805,0.26028387,0.43354412
-1.0406609,0.77534092,0.26102249,0.43405639
-1.0232252,0.73713557,0.26439966,0.42896147
-0.94543198,0.65935691,0.27980441,0.42896502
-1.0577272,0.76878249,0.25774402,0.42826223
-1.016171,0.74163687,0.26577392,0.43179432
-1.0230763,0.73035402,0.26442861,0.42733754
-1.0230763,0.73035402,0.26442861,0.42733754
-0.9700468,0.7609082,0.27487117,0.44790509
-0.97525515,0.75920585,0.27383428,0.44619679
-0.97825218,0.75523092,0.27323873,0.44447464
-1.0855522,0.80047726,0.25245675,0.42921003
-1.058256,0.82283304,0.25764287,0.44141459
-1.058256,0.82283304,0.25764287,0.44141459
-1.0593814,0.83577422,0.25742769,0.44432998
-1.0991898,0.82441853,0.24989174,0.43173614
-1.0176552,0.77709694,0.2654844,0.44014879
-0.94769791,0.68702328,0.27934803,0.43519788
-0.97227565,0.65619496,0.27442715,0.42163121
-0.9691252,0.69311119,0.2750549,0.43143127
-0.93074838,0.62415536,0.28277291,0.42394656
-0.94331334,0.655604,0.28023155,0.42856475
-0.94158446,0.60613002,0.2805804,0.41691407
-0.93231389,0.67832638,0.28245551,0.43684228
-0.92889285,0.67632836,0.28314939,0.43719239
-0.99256143,0.7181057,0.27040644,0.43181355
-0.99028328,0.71088036,0.27085613,0.43060016
-1.0252281,0.76655458,0.26401028,0.43568981
-1.0328764,0.68143348,0.26252683,0.41303256
-1.0011174,0.65935617,0.26872179,0.41538172
-1.0273998,0.83027172,0.26358852,0.45087696
-1.1071048000000001,0.81853006,0.24841104,0.42835284
-1.0641973,0.83771727,0.25650816,0.44362078
-1.0621194,0.83230081,0.25690464,0.4427969
-0.86281976,0.63736843,0.29675055,0.4438747
-0.91922474,0.5447228,0.28511589,0.40745364
-0.89816499,0.59075614,0.28942774,0.42374734
-1.0570808,0.7898252,0.25786771000000003,0.43358096
-1.0297409,0.77457036,0.26313433,0.43655126
-0.97637474,0.71874138,0.27361171,0.43594557
-1.0529568,0.76739045,0.25865771,0.42908963
-1.0433059,0.71195718,0.26051263,0.41791251
-0.97984487,0.74825808,0.27292257,0.44236068
-0.98594392,0.65755537,0.27171397,0.41863276
-0.94860762,0.67728803,0.27916493,0.43258317
-0.94112884,0.59233507,0.28067238,0.41367496
-0.93861702,0.69293977,0.28117978,0.43888776
-0.98229808,0.70431689,0.27243603,0.43094878
-0.9485397,0.69895607,0.2791786,0.43792599
-0.9838209,0.7684403,0.27213429,0.44636204
-0.99364273,0.76049035,0.27019317,0.44197452
-0.94603954,0.61143985,0.279682,0.41712187
-0.97310172,0.68574231,0.2742627,0.42865045
-0.99739303,0.72112104,0.26945429,0.43136798
-0.9712491,0.73868012,0.2746316,0.44211841
-0.92958148,0.6391556,0.28300963,0.42789961
-0.90725908,0.62072071,0.28756104,0.42885154
-1.0047436,0.71324912,0.26800979,0.42763803
-0.96319722,0.70424563,0.27623851,0.43562145
-0.96196001,0.71533531,0.27648594,0.43865445
-0.96196001,0.71533531,0.27648594,0.43865445
-0.98222932,0.74197796,0.27244966,0.44022441
-1.0330911,0.71078926,0.26248527,0.42011487
-0.95462898,0.72591741,0.27795485,0.44307005
-0.96508518,0.71668895,0.27586121,0.43821828
-0.88343283,0.5341747,0.29246692,0.41356234
-0.96678357,0.64861716,0.27552207,0.42112267
-0.96452919,0.65491379,0.27597229,0.42320862
-0.95436694,0.72179766,0.27800744,0.44211834
-0.95602093,0.67726475,0.27767558,0.43075874
-0.90550592,0.58653831,0.28792035,0.42092737
-0.93482566,0.63646263,0.28194672,0.4259577
-0.92936262,0.68070511,0.28305404,0.43815396
-0.94926941,0.62497406,0.27903177,0.4196293
-0.91767965,0.61517657,0.28543092,0.4249457
-0.948692,0.65875289,0.27914795,0.42801877
-0.9197799,0.61666392,0.28500274,0.42479593
-0.93497928,0.64027633,0.28191562,0.4268529
-0.90603582,0.60276643,0.28781172,0.42475845
-0.94350538,0.64684167,0.28019282,0.42637327
-0.94385366,0.65085855,0.28012258,0.42727078
-0.9996725,0.72339598,0.26900582,0.43136687
-0.9996725,0.72339598,0.26900582,0.43136687
-0.97097241,0.70948403,0.27468672,0.43499787
-1.0119892,0.6403515,0.26659074,0.40814535
-1.0136956,0.71754687,0.26625724,0.42649923
-1.0199069,0.73173179,0.26504554,0.42845069
-0.99174187,0.74234693,0.27056816,0.43797243
-0.97571065,0.60678314,0.27374371,0.4088002
-0.98110031,0.75212601,0.27267351,0.44300522
-0.94185599,0.69068763,0.28052559,0.43753595
-1.0399126,0.7367696,0.26116686,0.42478934
-0.98120968,0.73221651,0.27265182,0.43807133
-0.96484243,0.71964131,0.27590971,0.43900502
-1.006454,0.71406562,0.26767438,0.42741925
-0.95960356,0.65430298,0.27695758,0.42426223
-1.0037904,0.70085397,0.26819683,0.4248398
-0.95251748,0.66458175,0.27837882,0.42850931
-0.971497,0.64414481,0.27458222,0.41888502
-0.99842294,0.75948115,0.2692516,0.44054715
-0.97420945,0.65658351,0.27404226,0.42125443
-0.96749667,0.71645105,0.27537975,0.43756615
-0.93339981,0.66371151,0.28223548,0.43298362
-0.97522204,0.70521949,0.27384086,0.43290647
-0.94482698,0.6800413,0.27992635,0.43418765
-0.97853697,0.65406682,0.27318218,0.41958672
-0.957575,0.71348172,0.27736398,0.43927788
-0.90199797,0.61671241,0.28864009,0.42915843
-0.93888977,0.7177766,0.28112466,0.44494583
-0.97504331,0.67461257,0.27387641,0.42545219
-0.97813364,0.70302576,0.27326227,0.43165355
-0.96641266,0.71198506,0.27559611,0.43673402
-0.93510631,0.62658632,0.2818899,0.42347603
-0.92948916,0.66133595,0.28302837,0.43336054
-0.9289787,0.66337148,0.28313196,0.43398583
-0.90524919,0.66449154,0.28797298,0.44009965
-0.9120484,0.65045717,0.28658085,0.43497259
-0.95468866,0.61931645,0.27794287,0.41693406
-0.89018748,0.63283098,0.29107114,0.43601365
-0.89220503,0.61589348,0.290655,0.43135828
-1.0102284,0.69778868,0.26693516,0.42251935
-1.0244504,0.65924914,0.26416143,0.40970108
-1.0256669,0.67512751,0.26392502,0.41325162
-1.0398563,0.65114173,0.26117772,0.40402677
-1.0381143,0.65184307,0.261514,0.40461524
-0.90149405,0.67859973,0.28874357,0.44450598
-0.8981687,0.61290426,0.28942697,0.4291636
-0.90277807,0.6006255,0.28847994,0.42503135
-0.94464652,0.64922614,0.27996272,0.42667739
-0.99938131,0.73363389,0.26906308,0.43395139
-0.98764833,0.66607309,0.27137683,0.4202919
-1.0632975,0.761563,0.25667981,0.42513354
-0.93700103,0.68993176,0.28150652,0.43854498
-0.93490401,0.58674376,0.28193086,0.41382863
-0.95533001,0.66690783,0.27781418,0.42839019
-0.9538476,0.61452248,0.2781117,0.41597342
-0.96156209,0.632541,0.27656555,0.41847883
-0.9651912,0.7054422,0.27584003,0.43542541
-1.0320158,0.74608134,0.26269349,0.42899947
-1.0254465,0.746745,0.26396784,0.43077215
-1.0255557,0.76011401,0.26394663,0.43402649
-1.0087916,0.70788833,0.2672164,0.42533668
-1.0109598,0.77016033,0.26679206,0.44008935
-0.98030002,0.70578616,0.27283226,0.43179929
-0.99359749,0.70611716,0.27020209,0.42862084
-0.96881845,0.69253335,0.27511607,0.43136477
-0.97656698,0.74883159,0.2735735,0.44331095
-0.97219053,0.61683924,0.2744441,0.41208535
-0.95737822,0.68935469,0.27740342,0.43339238
-1.0076523,0.73421555,0.26743955,0.43206358
-0.96687155,0.68585572,0.27550451,0.43020475
-0.94511142,0.6989724,0.27986902,0.43877405
-0.97625644,0.67664791,0.27363522,0.42565318
-1.0142148,0.7232283,0.26615583,0.42776238
-1.0183338,0.77131162,0.26535208,0.43855657
-1.1113601,0.84604608,0.24761742,0.43405787
-1.0466874,0.86463924,0.25986171,0.45461323
-0.98074426,0.69633894,0.27274413,0.42937409
-0.98374229,0.64543504,0.27214986,0.41622073
-0.97636334,0.70066018,0.27361397,0.43150752
-0.9589999,0.66282435,0.27707848,0.42649267
-1.0023371,0.77373365,0.26848216,0.44309673
-1.031024,0.69776328,0.26288563,0.41744746
-1.0368315,0.8466517,0.26176182,0.45259783
-1.0206931,0.78998504,0.26489242,0.44257746
-1.0058633,0.75975034,0.2677902,0.43878047
-0.99852412,0.64401219,0.2692317,0.41228872
-0.96537995,0.73967334,0.27580233,0.44381168
-1.0392304,0.77652455,0.26129852,0.43469867
-1.0320392,0.78399403,0.26268895,0.4383047
-1.0277012,0.78210779,0.26353001,0.4389084
-1.0477657,0.70025633,0.25965437,0.41398651
-0.9735476,0.69929515,0.27417396,0.43186342
-0.97402207,0.74769702,0.27407954,0.44365903
-0.93346136,0.57285663,0.28222301,0.41081319
-0.96255165,0.54678021,0.2763676,0.39752905
-0.96381937,0.59721124,0.27611414,0.40936087
-0.9247581,0.70998737,0.28398939,0.44651276
-0.9430695,0.62943114,0.28028073,0.42222691
-0.92742855,0.68703944,0.2834467,0.44019046
-0.97238915,0.68632483,0.27440455,0.42896766
-0.96917696,0.74956429,0.27504458,0.44531644
-1.0046931,0.75378614,0.2680197,0.43760027
-0.98038903,0.62853027,0.2728146,0.41293175
-0.93735096,0.71740022,0.28143575,0.44523293
-0.96151901,0.7909137,0.27657417,0.45745182
-0.90317521,0.56432828,0.28839843,0.4160896
-0.95473413,0.75378938,0.27793375,0.44993217
-0.95750128,0.75153121,0.27737876,0.44868876
-0.95750128,0.75153121,0.27737876,0.44868876
-0.96921909,0.66337492,0.27503618,0.42412945
-0.94923903,0.67108068,0.27903788,0.43090534
-0.96889342,0.68188871,0.27510112,0.42873732
-0.97780516,0.70051926,0.2733275,0.4311193
-0.94322428,0.64665962,0.28024951,0.4263975
-0.91961908,0.66385764,0.28503552,0.43640592
-0.91022363,0.65356226,0.28695408,0.43618459
-0.93563778,0.60493981,0.28178233,0.41807081
-0.91590208,0.6892083,0.28579361,0.44356802
-1.0408915,0.70409511,0.26097802,0.41658789
-1.0297982,0.70084953,0.26312323,0.41849645
-1.0258484,0.68063831,0.26388976,0.41454443
-1.0164234,0.69272288,0.26572466,0.41977416
-0.92688421,0.64126718,0.28355727,0.42907723
-0.92377268,0.61072301,0.28418981,0.42237052
-0.92377268,0.61072301,0.28418981,0.42237052
-1.0068922,0.66100336,0.2675885,0.41437972
-0.99552227,0.77507156,0.26982271,0.44510944
-0.97099207,0.66535836,0.27468281,0.42418086
-0.943624,0.59959242,0.28016889,0.41483049
-0.91909513,0.60488908,0.2851423,0.42208842
-0.95925776,0.68149667,0.27702683,0.43100276
-0.96914196,0.67225897,0.27505156,0.42631964
-0.98116164,0.73498895,0.27266135,0.43876576
-0.98083661,0.74820532,0.27272581,0.44210304
-0.9663083,0.7498957,0.27561695,0.44610702
-0.97271286,0.73736865,0.2743401,0.44143401
-0.988929,0.72345907,0.27112367,0.43401956
-0.95348355,0.64924051,0.27818479,0.42452057
-0.90511277,0.60932425,0.28800096,0.42658734
-0.88478937,0.62462259,0.29218629,0.43532271
-0.87712215,0.63264405,0.29377449,0.43918309
-0.93196258,0.59728112,0.28252672,0.41710199
-0.89475621,0.59928429,0.29012929,0.42666478
-0.95070888,0.55594996,0.27874228,0.40257222
-0.92710746,0.7036465,0.28351192,0.44436607
-0.92252174,0.6961635,0.28444435,0.44365084
-0.93372341,0.69801,0.28216993,0.44134298
-0.92047741,0.69876158,0.28486063,0.444797
-0.9069521,0.69594378,0.28762394,0.44744278
-0.92520603,0.61748791,0.28389832,0.42367182
-0.94751969,0.65269658,0.27938391,0.4268235
-0.93719321,0.66735371,0.28146765,0.4329465
-0.96964847,0.66242783,0.27495058,0.42379329
-0.94565466,0.66168916,0.27975954,0.42948185
-0.96870177,0.65985245,0.27513934,0.42339563
-0.96872823,0.67817003,0.27513407,0.42786722
-0.9884577,0.66857156,0.27121682,0.4207035
-0.94798166,0.61954662,0.27929091,0.41862145
-0.977579,0.64860424,0.27337243,0.4184901
-1.0396691,0.73530528,0.26121384,0.42449105
-1.0275467,0.75211664,0.26356001,0.43157452
-1.0257846,0.73621476,0.26390216,0.42810918
-1.0147992,0.70567656,0.26604168,0.4233289
-1.0132276,0.70923374,0.26634867,0.42458143
-1.009,0.76404392,0.26717559,0.43906536
-0.97930067,0.71007205,0.27303057,0.43309648
-0.97930067,0.71007205,0.27303057,0.43309648
-0.98405686,0.69201735,0.27208756,0.42750463
-1.0024326,0.62856731,0.26846342,0.40760737
-1.0176599,0.69863885,0.26548347,0.42091434
-0.99373786,0.74090752,0.27017441,0.43712698
-0.9728591,0.7260142,0.27431099,0.43860023
-0.97798834,0.71984285,0.27329112,0.43581964
-0.96935443,0.62645548,0.2750092,0.41510546
-0.97832273,0.62550722,0.27322472,0.41269983
-0.95489472,0.73891787,0.27790152,0.4462147
-0.89524768,0.65197197,0.29002808,0.43947926
-0.9327291,0.57168906,0.28237137,0.41070782
-1.0311197,0.75443756,0.26286709,0.43126738
-1.0415429,0.74930575,0.26085241,0.42745627
-0.98954771,0.72376783,0.27100142,0.43394342
-0.96404445,0.70154297,0.27606916,0.43474889
-0.95068038,0.64207327,0.27874801,0.42345476
-0.96430448,0.69506325,0.2760172,0.43309337999999997
-0.95843306,0.63530788,0.27719203,0.41991431
-0.96123705,0.62270559,0.27663059,0.41616625
-0.96714293,0.73433101,0.27545034,0.44205849
-0.98340875,0.7409651,0.27221594,0.43968424
-1.0019246,0.73395383,0.2685632,0.43340533999999997
-0.98703683,0.73973188,0.27149776,0.43848695
-0.92715471,0.59637887,0.28350232,0.41805186
-1.0070863,0.76717044,0.26755046,0.44030709
-1.0194478,0.70007329,0.26513498,0.4208282
-1.0550751,0.73508953,0.25825172,0.42067925
-0.97848464,0.69785599,0.27319257,0.43029966
-0.8768769,0.5509621,0.29382538,0.41923495
-1.030882,0.79634101,0.26291315,0.44163208
-1.0424163,0.81231341,0.26068403,0.44272675
-1.0320937,0.78866874,0.2626784,0.4394425
-0.92361494,0.64798502,0.2842219,0.43152548
-0.96893664,0.66169747,0.2750925,0.42378877
-0.99141088,0.75055511,0.27063349,0.44007547
-0.99141088,0.75055511,0.27063349,0.44007547
-1.015495,0.71044648,0.26590584,0.42432379
-1.0477958,0.81866893,0.25964859,0.44296757
-1.0458215,0.82782429,0.26002829,0.4457155
-1.0028336,0.7368197,0.26838466,0.43388593
-0.90659432,0.5906052,0.28769725,0.42165354
-0.89884907,0.56359383,0.28928707,0.41696249
-0.8780877,0.58808279,0.29357421,0.42800267
-0.92362083,0.66034127,0.2842207,0.43455769
-0.97632266,0.58483931,0.27362206,0.40336026
-0.93071248,0.62510287,0.28278019,0.42418674
-0.96957183,0.66061579,0.27496585,0.42336958
-1.0047005,0.71655237,0.26801826,0.42845731
-0.95838121,0.72834485,0.27720242,0.44274317
-0.98845186,0.6522721,0.27121797,0.41673776
-0.96914907,0.67097194,0.27505014,0.42600316
-0.94784095,0.71513943,0.27931923,0.44208572
-1.0255829,0.70425912,0.26394134,0.42035316
-0.92487336,0.66232111,0.28396595,0.43473641
-0.93751644,0.60701867,0.28140228,0.41811951
-1.0097197,0.73322674,0.2670347,0.43131377
-0.97889109,0.70559032,0.27311187,0.43209694
-1.0135838,0.68128442,0.26627907,0.41768125
-0.98531131,0.63850733,0.27183918,0.41415766
-0.94897911,0.66373003,0.27909018,0.42916737
-0.94474561,0.58838949,0.27994275,0.41184193
-0.94475545,0.69074435,0.27994077,0.43683648
-0.95921329,0.59428227,0.27703574,0.40976643
-0.95601888,0.74594912,0.27767599,0.44767484
-0.94567386,0.75894597,0.27975568,0.4534532
-1.009113,0.76008979,0.26715347,0.43806392
-0.96598719,0.70745674,0.27568106,0.43572499
-0.93791849,0.61677499,0.28132099,0.42039709
-0.91270247,0.6355299,0.28644715,0.43114709
-0.92457327,0.61381411,0.28402698,0.42292945
-1.0713453,0.83197253,0.25514734,0.44044094
-1.0638834,0.74360268,0.25656803,0.42060733
-0.97694601,0.75687548,0.27349818,0.44520334
-0.94869223,0.58982311,0.2791479,0.41123335
-0.96607496,0.74781593,0.27566354,0.44565082
-1.0074306,0.74334955,0.26748298,0.43436075
-1.0257239,0.72808787,0.26391396,0.42613548
-0.93439742,0.67308719,0.28203343,0.43504165
-0.94385742,0.67741588,0.28012182,0.4337809
-0.9880781,0.68837651,0.27129186,0.42563043
-0.95272122,0.68372796,0.27833789,0.43315426
-0.95158937,0.63823714,0.2785653,0.42229671
-0.99408927,0.74859617,0.27010513,0.43893311
-0.9634728,0.7587087,0.27618342,0.44898709
-0.96838089,0.74516225,0.27520334,0.4444259
-0.99288738,0.76563198,0.27034214,0.4434294
-0.93563414,0.69718219,0.28178307,0.44066788
-0.9640664,0.62124812,0.27606477,0.41512505
-0.94689773,0.65209759,0.27950914,0.42682912
-0.96893138,0.68966493,0.27509355,0.43063363
-0.94290788,0.64087287,0.28031334,0.42506008
-0.99499082,0.72119917,0.26992743,0.43197649
-1.0375955,0.70504852,0.2616142,0.41762103
-0.98835829,0.72412649,0.27123647,0.43432372
-0.95261254,0.64797909,0.27835972,0.42442519
-0.92979289,0.64317789,0.28296673,0.42883277
-0.94919091,0.66448047,0.27904756,0.42929933
-0.94792093,0.66118974,0.27930313,0.42880431
-0.977448,0.68528434,0.27339845,0.42747425
-0.99300108,0.73990244,0.27031972,0.43706097
-1.0276377,0.73323137,0.26354233,0.42692546
-1.025558,0.728087,0.26394618,0.42617583
-1.0185909,0.68398722,0.26530197,0.41712091
-0.94138074,0.71210277,0.28062152,0.44293029
-0.92504343,0.71935948,0.28393138,0.44875953
-0.88915022,0.58702418,0.29128522,0.42503784
-0.88915022,0.58702418,0.29128522,0.42503784
-0.91590143,0.64481565,0.28579374,0.43264056
-1.0225531,0.72793843,0.26453038,0.42687449
-1.019463,0.75044382,0.26513202,0.43314791
-1.0259162,0.73740477,0.26387659,0.42836832
-0.95567005,0.67308472,0.27774596,0.42982006
-0.949704,0.69900529,0.27894435,0.43765153
-0.95963876,0.63025023,0.27695053,0.41838941
-0.96530055,0.63570913,0.27581819,0.41834004
-0.92943685,0.63672137,0.28303898,0.4273392
-1.0621429,0.85424726,0.25690015,0.44821247
-1.0199454,0.73215467,0.26503804,0.42854482
-1.0041401,0.73236618,0.26812821,0.43247165
-1.0652712,0.76385555,0.25630341,0.42521145
-1.078117,0.7419965,0.25386252,0.41675216
